t,Ekin,Epot,Etot
0.0458333333,0.1018210280,0.0753554403,0.1771764683
0.0460000000,0.0974221425,0.0797557582,0.1771779006
0.0461666667,0.0927310603,0.0844485560,0.1771796163
0.0463333333,0.0877752156,0.0894063912,0.1771816068
0.0465000000,0.0825864292,0.0945974295,0.1771838586
0.0466666667,0.0772006941,0.0999856596,0.1771863537
0.0468333333,0.0716578848,0.1055311842,0.1771890690
0.0470000000,0.0660013922,0.1111905851,0.1771919773
0.0471666667,0.0602776858,0.1169173612,0.1771950470
0.0473333333,0.0545358104,0.1226624324,0.1771982428
0.0475000000,0.0488268218,0.1283747044,0.1772015261
0.0476666667,0.0432031698,0.1340016858,0.1772048555
0.0478333333,0.0377180384,0.1394901493,0.1772081877
0.0480000000,0.0324246525,0.1447868253,0.1772114778
0.0481666667,0.0273755632,0.1498391173,0.1772146805
0.0483333333,0.0226219237,0.1545958270,0.1772177507
0.0485000000,0.0182127684,0.1590078758,0.1772206442
0.0486666667,0.0141943082,0.1630290105,0.1772233187
0.0488333333,0.0106092552,0.1666164793,0.1772257344
0.0490000000,0.0074961891,0.1697316661,0.1772278552
0.0491666667,0.0048889775,0.1723406712,0.1772296487
0.0493333333,0.0028162613,0.1744148261,0.1772310874
0.0495000000,0.0013010149,0.1759311341,0.1772321490
0.0496666667,0.0003601906,0.1768726263,0.1772328169
0.0498333333,0.0000044535,0.1772286270,0.1772330805
0.0500000000,0.0002380128,0.1769949227,0.1772329355
0.0501666667,0.0010585520,0.1761738318,0.1772323838
0.0503333333,0.0024572610,0.1747741727,0.1772314338
0.0505000000,0.0044189683,0.1728111315,0.1772300998
0.0506666667,0.0069223707,0.1703060314,0.1772284021
0.0508333333,0.0099403571,0.1672860094,0.1772263665
0.0510000000,0.0134404192,0.1637836044,0.1772240236
0.0511666667,0.0173851413,0.1598362673,0.1772214086
0.0513333333,0.0217327595,0.1554858006,0.1772185600
0.0515000000,0.0264377805,0.1507777392,0.1772155197
0.0516666667,0.0314516471,0.1457606843,0.1772123315
0.0518333333,0.0367234383,0.1404856023,0.1772090406
0.0520000000,0.0422005909,0.1350051018,0.1772056927
0.0521666667,0.0478296308,0.1293727027,0.1772023335
0.0523333333,0.0535568983,0.1236421088,0.1771990071
0.0525000000,0.0593292577,0.1178664987,0.1771957564
0.0526666667,0.0650947771,0.1120978442,0.1771926213
0.0528333333,0.0708033691,0.1063862698,0.1771896388
0.0530000000,0.0764073811,0.1007794613,0.1771868423
0.0531666667,0.0818621275,0.0953221335,0.1771842610
0.0533333333,0.0871263569,0.0900555627,0.1771819197
0.0535000000,0.0921626473,0.0850171910,0.1771798383
0.0536666667,0.0969377275,0.0802403047,0.1771780322
0.0538333333,0.1014227202,0.0757537915,0.1771765116
0.0540000000,0.1055933079,0.0715819743,0.1771752822
0.0541666667,0.1094298212,0.0677445235,0.1771743447
0.0543333333,0.1129172523,0.0642564431,0.1771736954
0.0545000000,0.1160451971,0.0611281295,0.1771733266
0.0546666667,0.1188077313,0.0583654953,0.1771732266
0.0548333333,0.1212032257,0.0559701548,0.1771733806
0.0550000000,0.1232341076,0.0539396630,0.1771737705
0.0551666667,0.1249065755,0.0522678007,0.1771743762
0.0553333333,0.1262302758,0.0509448996,0.1771751754
0.0555000000,0.1272179480,0.0499581964,0.1771761444
0.0556666667,0.1278850479,0.0492922109,0.1771772588
0.0558333333,0.1282493560,0.0489291376,0.1771784936
0.0560000000,0.1283305792,0.0488492447,0.1771798239
0.0561666667,0.1281499532,0.0490312720,0.1771812252
0.0563333333,0.1277298519,0.0494528221,0.1771826740
0.0565000000,0.1270934102,0.0500907375,0.1771841477
0.0566666667,0.1262641662,0.0509214593,0.1771856255
0.0568333333,0.1252657257,0.0519213624,0.1771870880
0.0570000000,0.1241214548,0.0530670632,0.1771885180
0.0571666667,0.1228542026,0.0543356975,0.1771899001
0.0573333333,0.1214860549,0.0557051660,0.1771912209
0.0575000000,0.1200381231,0.0571543463,0.1771924694
0.0576666667,0.1185303661,0.0586632706,0.1771936367
0.0578333333,0.1169814459,0.0602132699,0.1771947157
0.0580000000,0.1154086172,0.0617870844,0.1771957016
0.0581666667,0.1138276485,0.0633689429,0.1771965913
0.0583333333,0.1122527721,0.0649446114,0.1771973835
0.0585000000,0.1106966638,0.0665014146,0.1771980785
0.0586666667,0.1091704461,0.0680282318,0.1771986778
0.0588333333,0.1076837146,0.0695154699,0.1771991845
0.0590000000,0.1062445846,0.0709550179,0.1771996025
0.0591666667,0.1048597534,0.0723401832,0.1771999366
0.0593333333,0.1035345772,0.0736656151,0.1772001923
0.0595000000,0.1022731587,0.0749272168,0.1772003755
0.0596666667,0.1010784428,0.0761220500,0.1772004927
0.0598333333,0.0999523182,0.0772482323,0.1772005505
0.0600000000,0.0988957221,0.0783048333,0.1772005554
0.0601666667,0.0979087462,0.0792917678,0.1772005140
0.0603333333,0.0969907417,0.0802096912,0.1772004329
0.0605000000,0.0961404219,0.0810598961,0.1772003180
0.0606666667,0.0953559611,0.0818442143,0.1772001754
0.0608333333,0.0946350886,0.0825649219,0.1772000105
0.0610000000,0.0939751760,0.0832246524,0.1771998284
0.0611666667,0.0933733191,0.0838263147,0.1771996338
0.0613333333,0.0928264117,0.0843730190,0.1771994307
0.0615000000,0.0923312130,0.0848680100,0.1771992230
0.0616666667,0.0918844065,0.0853146074,0.1771990140
0.0618333333,0.0914826527,0.0857161536,0.1771988063
0.0620000000,0.0911226335,0.0860759689,0.1771986024
0.0621666667,0.0908010908,0.0863973135,0.1771984043
0.0623333333,0.0905148579,0.0866833557,0.1771982135
0.0625000000,0.0902608847,0.0869371466,0.1771980313
0.0626666667,0.0900362583,0.0871616004,0.1771978587
0.0628333333,0.0898382172,0.0873594789,0.1771976962
0.0630000000,0.0896641623,0.0875333819,0.1771975442
0.0631666667,0.0895116629,0.0876857401,0.1771974030
0.0633333333,0.0893784599,0.0878188127,0.1771972726
0.0635000000,0.0892624655,0.0879346872,0.1771971527
0.0636666667,0.0891617612,0.0880352819,0.1771970431
0.0638333333,0.0890745930,0.0881223505,0.1771969435
0.0640000000,0.0889993653,0.0881974879,0.1771968532
0.0641666667,0.0889346337,0.0882621382,0.1771967720
0.0643333333,0.0888790966,0.0883176024,0.1771966991
0.0645000000,0.0888315865,0.0883650474,0.1771966340
0.0646666667,0.0887910605,0.0884055156,0.1771965761
0.0648333333,0.0887565910,0.0884399337,0.1771965248
0.0650000000,0.0887273567,0.0884691229,0.1771964796
0.0651666667,0.0887026327,0.0884938072,0.1771964398
0.0653333333,0.0886817822,0.0885146229,0.1771964051
0.0655000000,0.0886642477,0.0885321271,0.1771963747
0.0656666667,0.0886495431,0.0885468053,0.1771963484
0.0658333333,0.0886372459,0.0885590797,0.1771963256
0.0660000000,0.0886269906,0.0885693153,0.1771963059
0.0661666667,0.0886184617,0.0885778273,0.1771962890
0.0663333333,0.0886113881,0.0885848865,0.1771962745
0.0665000000,0.0886055375,0.0885907247,0.1771962622
0.0666666667,0.0886007117,0.0885955400,0.1771962517
0.0668333333,0.0885967420,0.0885995008,0.1771962428
0.0670000000,0.0885934854,0.0886027499,0.1771962352
0.0671666667,0.0885908210,0.0886054079,0.1771962289
0.0673333333,0.0885886470,0.0886075766,0.1771962236
0.0675000000,0.0885868779,0.0886093412,0.1771962191
0.0676666667,0.0885854422,0.0886107732,0.1771962154
0.0678333333,0.0885842801,0.0886119322,0.1771962123
0.0680000000,0.0885833421,0.0886128677,0.1771962097
0.0681666667,0.0885825869,0.0886136208,0.1771962076
0.0683333333,0.0885819805,0.0886142254,0.1771962059
0.0685000000,0.0885814948,0.0886147096,0.1771962044
0.0686666667,0.0885811070,0.0886150963,0.1771962033
0.0688333333,0.0885807980,0.0886154043,0.1771962023
0.0690000000,0.0885805525,0.0886156490,0.1771962015
0.0691666667,0.0885803580,0.0886158429,0.1771962009
0.0693333333,0.0885802043,0.0886159961,0.1771962004
0.0695000000,0.0885800831,0.0886161168,0.1771962000
0.0696666667,0.0885799879,0.0886162118,0.1771961996
0.0698333333,0.0885799132,0.0886162862,0.1771961994
0.0700000000,0.0885798547,0.0886163444,0.1771961992
0.0701666667,0.0885798092,0.0886163898,0.1771961990
0.0703333333,0.0885797737,0.0886164251,0.1771961988
0.0705000000,0.0885797462,0.0886164525,0.1771961987
0.0706666667,0.0885797249,0.0886164737,0.1771961987
0.0708333333,0.0885797085,0.0886164901,0.1771961986
0.0710000000,0.0885796958,0.0886165027,0.1771961985
0.0711666667,0.0885796861,0.0886165124,0.1771961985
0.0713333333,0.0885796787,0.0886165198,0.1771961985
0.0715000000,0.0885796730,0.0886165255,0.1771961984
0.0716666667,0.0885796686,0.0886165298,0.1771961984
0.0718333333,0.0885796653,0.0886165331,0.1771961984
0.0720000000,0.0885796628,0.0886165355,0.1771961984
0.0721666667,0.0885796610,0.0886165374,0.1771961984
0.0723333333,0.0885796595,0.0886165388,0.1771961984
0.0725000000,0.0885796585,0.0886165399,0.1771961984
0.0726666667,0.0885796577,0.0886165407,0.1771961984
0.0728333333,0.0885796571,0.0886165413,0.1771961984
0.0730000000,0.0885796566,0.0886165418,0.1771961984
0.0731666667,0.0885796563,0.0886165421,0.1771961984
0.0733333333,0.0885796560,0.0886165423,0.1771961984
0.0735000000,0.0885796558,0.0886165425,0.1771961984
0.0736666667,0.0885796557,0.0886165427,0.1771961984
0.0738333333,0.0885796556,0.0886165428,0.1771961984
0.0740000000,0.0885796555,0.0886165428,0.1771961984
0.0741666667,0.0885796555,0.0886165429,0.1771961984
0.0743333333,0.0885796554,0.0886165429,0.1771961984
0.0745000000,0.0885796554,0.0886165429,0.1771961984
0.0746666667,0.0885796554,0.0886165430,0.1771961984
0.0748333333,0.0885796554,0.0886165430,0.1771961984
0.0750000000,0.0885796554,0.0886165430,0.1771961984
0.0751666667,0.0885796554,0.0886165430,0.1771961984
0.0753333333,0.0885796554,0.0886165430,0.1771961984
0.0755000000,0.0885796553,0.0886165430,0.1771961984
0.0756666667,0.0885796553,0.0886165430,0.1771961984
0.0758333333,0.0885796553,0.0886165430,0.1771961984
0.0760000000,0.0885796553,0.0886165430,0.1771961984
0.0761666667,0.0885796553,0.0886165430,0.1771961984
0.0763333333,0.0885796553,0.0886165430,0.1771961984
0.0765000000,0.0885796554,0.0886165430,0.1771961984
0.0766666667,0.0885796554,0.0886165430,0.1771961984
0.0768333333,0.0885796554,0.0886165430,0.1771961984
0.0770000000,0.0885796554,0.0886165430,0.1771961984
0.0771666667,0.0885796554,0.0886165430,0.1771961984
0.0773333333,0.0885796554,0.0886165430,0.1771961984
0.0775000000,0.0885796554,0.0886165430,0.1771961984
0.0776666667,0.0885796554,0.0886165429,0.1771961984
0.0778333333,0.0885796555,0.0886165429,0.1771961984
0.0780000000,0.0885796555,0.0886165429,0.1771961984
0.0781666667,0.0885796555,0.0886165428,0.1771961984
0.0783333333,0.0885796556,0.0886165428,0.1771961984
0.0785000000,0.0885796556,0.0886165427,0.1771961984
0.0786666667,0.0885796557,0.0886165426,0.1771961984
0.0788333333,0.0885796558,0.0886165425,0.1771961984
0.0790000000,0.0885796560,0.0886165424,0.1771961984
0.0791666667,0.0885796561,0.0886165422,0.1771961984
0.0793333333,0.0885796563,0.0886165420,0.1771961984
0.0795000000,0.0885796566,0.0886165418,0.1771961984
0.0796666667,0.0885796569,0.0886165415,0.1771961984
0.0798333333,0.0885796573,0.0886165411,0.1771961984
0.0800000000,0.0885796578,0.0886165406,0.1771961984
0.0801666667,0.0885796584,0.0886165400,0.1771961984
0.0803333333,0.0885796591,0.0886165393,0.1771961984
0.0805000000,0.0885796600,0.0886165384,0.1771961984
0.0806666667,0.0885796611,0.0886165373,0.1771961984
0.0808333333,0.0885796624,0.0886165359,0.1771961984
0.0810000000,0.0885796640,0.0886165343,0.1771961984
0.0811666667,0.0885796660,0.0886165324,0.1771961984
0.0813333333,0.0885796683,0.0886165300,0.1771961984
0.0815000000,0.0885796712,0.0886165272,0.1771961984
0.0816666667,0.0885796746,0.0886165238,0.1771961984
0.0818333333,0.0885796787,0.0886165197,0.1771961984
0.0820000000,0.0885796835,0.0886165149,0.1771961984
0.0821666667,0.0885796893,0.0886165091,0.1771961984
0.0823333333,0.0885796962,0.0886165023,0.1771961984
0.0825000000,0.0885797043,0.0886164942,0.1771961984
0.0826666667,0.0885797138,0.0886164846,0.1771961985
0.0828333333,0.0885797250,0.0886164734,0.1771961985
