t,Ekin,Epot,Etot
0.0076666667,0.0426526377,0.2572102476,0.2998628853
0.0078333333,0.0433348453,0.2543823385,0.2977171838
0.0080000000,0.0439863085,0.2515516410,0.2955379495
0.0081666667,0.0446069944,0.2487197259,0.2933267203
0.0083333333,0.0451969241,0.2458881109,0.2910850349
0.0085000000,0.0457561692,0.2430582610,0.2888144302
0.0086666667,0.0462848487,0.2402315895,0.2865164382
0.0088333333,0.0467831262,0.2374094583,0.2841925845
0.0090000000,0.0472512064,0.2345931790,0.2818443854
0.0091666667,0.0476893330,0.2317840134,0.2794733464
0.0093333333,0.0480977855,0.2289831747,0.2770809602
0.0095000000,0.0484768770,0.2261918277,0.2746687047
0.0096666667,0.0488269515,0.2234110902,0.2722380417
0.0098333333,0.0491483817,0.2206420335,0.2697904152
0.0100000000,0.0494415667,0.2178856832,0.2673272499
0.0101666667,0.0497069298,0.2151430206,0.2648499505
0.0103333333,0.0499449167,0.2124149829,0.2623598996
0.0105000000,0.0501559931,0.2097024644,0.2598584575
0.0106666667,0.0503406433,0.2070063173,0.2573469606
0.0108333333,0.0504993681,0.2043273530,0.2548267211
0.0110000000,0.0506326833,0.2016663422,0.2522990255
0.0111666667,0.0507411179,0.1990240166,0.2497651344
0.0113333333,0.0508252127,0.1964010692,0.2472262819
0.0115000000,0.0508855188,0.1937981558,0.2446836746
0.0116666667,0.0509225962,0.1912158952,0.2421384914
0.0118333333,0.0509370125,0.1886548708,0.2395918833
0.0120000000,0.0509293416,0.1861156309,0.2370449725
0.0121666667,0.0509001625,0.1835986900,0.2344988525
0.0123333333,0.0508500584,0.1811045295,0.2319545879
0.0125000000,0.0507796151,0.1786335988,0.2294132139
0.0126666667,0.0506894207,0.1761863158,0.2268757364
0.0128333333,0.0505800640,0.1737630680,0.2243431320
0.0130000000,0.0504521341,0.1713642136,0.2218163478
0.0131666667,0.0503062193,0.1689900819,0.2192963012
0.0133333333,0.0501429062,0.1666409744,0.2167838807
0.0135000000,0.0499627794,0.1643171656,0.2142799450
0.0136666667,0.0497664202,0.1620189039,0.2117853241
0.0138333333,0.0495544064,0.1597464121,0.2093008185
0.0140000000,0.0493273115,0.1574998889,0.2068272004
0.0141666667,0.0490857042,0.1552795089,0.2043652130
0.0143333333,0.0488301477,0.1530854238,0.2019155714
0.0145000000,0.0485611995,0.1509177631,0.1994789626
0.0146666667,0.0482794106,0.1487766351,0.1970560457
0.0148333333,0.0479853255,0.1466621271,0.1946474526
0.0150000000,0.0476794811,0.1445743067,0.1922537879
0.0151666667,0.0473624074,0.1425132223,0.1898756296
0.0153333333,0.0470346260,0.1404789035,0.1875135295
0.0155000000,0.0466966506,0.1384713625,0.1851680131
0.0156666667,0.0463489866,0.1364905941,0.1828395807
0.0158333333,0.0459921305,0.1345365768,0.1805287073
0.0160000000,0.0456265700,0.1326092733,0.1782358433
0.0161666667,0.0452527838,0.1307086311,0.1759614149
0.0163333333,0.0448712413,0.1288345833,0.1737058246
0.0165000000,0.0444824025,0.1269870491,0.1714694516
0.0166666667,0.0440867177,0.1251659343,0.1692526520
0.0168333333,0.0436846277,0.1233711322,0.1670557599
0.0170000000,0.0432765636,0.1216025238,0.1648790874
0.0171666667,0.0428629466,0.1198599787,0.1627229253
0.0173333333,0.0424441879,0.1181433555,0.1605875434
0.0175000000,0.0420206890,0.1164525022,0.1584731912
0.0176666667,0.0415928413,0.1147872571,0.1563800985
0.0178333333,0.0411610262,0.1131474490,0.1543084752
0.0180000000,0.0407256153,0.1115328976,0.1522585130
0.0181666667,0.0402869701,0.1099434145,0.1502303846
0.0183333333,0.0398454421,0.1083788030,0.1482242451
0.0185000000,0.0394013732,0.1068388591,0.1462402323
0.0186666667,0.0389550952,0.1053233716,0.1442784668
0.0188333333,0.0385069301,0.1038321230,0.1423390531
0.0190000000,0.0380571904,0.1023648892,0.1404220796
0.0191666667,0.0376061788,0.1009214405,0.1385276193
0.0193333333,0.0371541884,0.0995015418,0.1366557302
0.0195000000,0.0367015029,0.0981049529,0.1348064558
0.0196666667,0.0362483967,0.0967314292,0.1329798259
0.0198333333,0.0357951347,0.0953807215,0.1311758562
0.0200000000,0.0353419730,0.0940525769,0.1293945499
0.0201666667,0.0348891583,0.0927467388,0.1276358972
0.0203333333,0.0344369287,0.0914629475,0.1258998762
0.0205000000,0.0339855132,0.0902009401,0.1241864533
0.0206666667,0.0335351324,0.0889604512,0.1224955837
0.0208333333,0.0330859983,0.0877412132,0.1208272115
0.0210000000,0.0326383145,0.0865429561,0.1191812706
0.0211666667,0.0321922763,0.0853654084,0.1175576847
0.0213333333,0.0317480710,0.0842082970,0.1159563681
0.0215000000,0.0313058780,0.0830713476,0.1143772255
0.0216666667,0.0308658687,0.0819542846,0.1128201533
0.0218333333,0.0304282071,0.0808568319,0.1112850390
0.0220000000,0.0299930494,0.0797787129,0.1097717623
0.0221666667,0.0295605449,0.0787196503,0.1082801952
0.0223333333,0.0291308353,0.0776793670,0.1068102022
0.0225000000,0.0287040554,0.0766575858,0.1053616412
0.0226666667,0.0282803333,0.0756540298,0.1039343631
0.0228333333,0.0278597902,0.0746684225,0.1025282127
0.0230000000,0.0274425407,0.0737004882,0.1011430289
0.0231666667,0.0270286933,0.0727499517,0.0997786450
0.0233333333,0.0266183499,0.0718165390,0.0984348889
0.0235000000,0.0262116065,0.0708999770,0.0971115835
0.0236666667,0.0258085532,0.0699999940,0.0958085472
0.0238333333,0.0254092743,0.0691163195,0.0945255938
0.0240000000,0.0250138484,0.0682486846,0.0932625330
0.0241666667,0.0246223487,0.0673968222,0.0920191708
0.0243333333,0.0242348431,0.0665604666,0.0907953097
0.0245000000,0.0238513944,0.0657393542,0.0895907486
0.0246666667,0.0234720603,0.0649332234,0.0884052837
0.0248333333,0.0230968936,0.0641418145,0.0872387081
0.0250000000,0.0227259424,0.0633648701,0.0860908125
0.0251666667,0.0223592504,0.0626021350,0.0849613854
0.0253333333,0.0219968568,0.0618533563,0.0838502131
0.0255000000,0.0216387963,0.0611182835,0.0827570798
0.0256666667,0.0212850998,0.0603966686,0.0816817684
0.0258333333,0.0209357938,0.0596882662,0.0806240601
0.0260000000,0.0205909014,0.0589928335,0.0795837349
0.0261666667,0.0202504416,0.0583101302,0.0785605718
0.0263333333,0.0199144298,0.0576399190,0.0775543488
0.0265000000,0.0195828782,0.0569819651,0.0765648433
0.0266666667,0.0192557955,0.0563360367,0.0755918321
0.0268333333,0.0189331870,0.0557019047,0.0746350916
0.0270000000,0.0186150551,0.0550793429,0.0736943981
0.0271666667,0.0183013993,0.0544681283,0.0727695276
0.0273333333,0.0179922160,0.0538680404,0.0718602564
0.0275000000,0.0176874990,0.0532788620,0.0709663611
0.0276666667,0.0173872395,0.0527003789,0.0700876184
0.0278333333,0.0170914260,0.0521323796,0.0692238056
0.0280000000,0.0168000447,0.0515746560,0.0683747007
0.0281666667,0.0165130795,0.0510270028,0.0675400824
0.0283333333,0.0162305122,0.0504892180,0.0667197301
0.0285000000,0.0159523222,0.0499611023,0.0659134244
0.0286666667,0.0156784871,0.0494424597,0.0651209468
0.0288333333,0.0154089827,0.0489330974,0.0643420800
0.0290000000,0.0151437827,0.0484328253,0.0635766080
0.0291666667,0.0148828593,0.0479414566,0.0628243159
0.0293333333,0.0146261829,0.0474588076,0.0620849905
0.0295000000,0.0143737226,0.0469846976,0.0613584201
0.0296666667,0.0141254457,0.0465189488,0.0606443945
0.0298333333,0.0138813185,0.0460613865,0.0599427050
0.0300000000,0.0136413056,0.0456118392,0.0592531449
0.0301666667,0.0134053708,0.0451701382,0.0585755090
0.0303333333,0.0131734764,0.0447361179,0.0579095943
0.0305000000,0.0129455838,0.0443096155,0.0572551993
0.0306666667,0.0127216534,0.0438904713,0.0566121248
0.0308333333,0.0125016447,0.0434785286,0.0559801733
0.0310000000,0.0122855162,0.0430736333,0.0553591496
0.0311666667,0.0120732257,0.0426756346,0.0547488604
0.0313333333,0.0118647303,0.0422843842,0.0541491146
0.0315000000,0.0116599864,0.0418997368,0.0535597232
0.0316666667,0.0114589497,0.0415215500,0.0529804996
0.0318333333,0.0112615754,0.0411496838,0.0524112592
0.0320000000,0.0110678183,0.0407840014,0.0518518197
0.0321666667,0.0108776325,0.0404243685,0.0513020011
0.0323333333,0.0106909721,0.0400706536,0.0507616257
0.0325000000,0.0105077905,0.0397227276,0.0502305180
0.0326666667,0.0103280408,0.0393804643,0.0497085051
0.0328333333,0.0101516762,0.0390437400,0.0491954162
0.0330000000,0.0099786493,0.0387124336,0.0486910829
0.0331666667,0.0098089128,0.0383864264,0.0481953392
0.0333333333,0.0096424191,0.0380656024,0.0477080215
0.0335000000,0.0094791206,0.0377498480,0.0472289686
0.0336666667,0.0093189696,0.0374390519,0.0467580215
0.0338333333,0.0091619185,0.0371331053,0.0462950238
0.0340000000,0.0090079196,0.0368319017,0.0458398214
0.0341666667,0.0088569254,0.0365353371,0.0453922625
0.0343333333,0.0087088882,0.0362433096,0.0449521978
0.0345000000,0.0085637608,0.0359557196,0.0445194804
0.0346666667,0.0084214958,0.0356724698,0.0440939656
0.0348333333,0.0082820463,0.0353934649,0.0436755112
0.0350000000,0.0081453653,0.0351186120,0.0432639773
0.0351666667,0.0080114063,0.0348478201,0.0428592264
0.0353333333,0.0078801228,0.0345810003,0.0424611231
0.0355000000,0.0077514687,0.0343180659,0.0420695346
0.0356666667,0.0076253983,0.0340589321,0.0416843304
0.0358333333,0.0075018659,0.0338035160,0.0413053819
0.0360000000,0.0073808265,0.0335517368,0.0409325633
0.0361666667,0.0072622352,0.0333035154,0.0405657507
0.0363333333,0.0071460477,0.0330587748,0.0402048224
0.0365000000,0.0070322197,0.0328174395,0.0398496592
0.0366666667,0.0069207077,0.0325794362,0.0395001439
0.0368333333,0.0068114685,0.0323446931,0.0391561615
0.0370000000,0.0067044591,0.0321131401,0.0388175992
0.0371666667,0.0065996373,0.0318847089,0.0384843462
0.0373333333,0.0064969611,0.0316593329,0.0381562940
0.0375000000,0.0063963890,0.0314369470,0.0378333361
0.0376666667,0.0062978801,0.0312174878,0.0375153680
0.0378333333,0.0062013939,0.0310008934,0.0372022873
0.0380000000,0.0061068903,0.0307871034,0.0368939936
0.0381666667,0.0060143297,0.0305760589,0.0365903887
0.0383333333,0.0059236733,0.0303677026,0.0362913759
0.0385000000,0.0058348825,0.0301619785,0.0359968609
0.0386666667,0.0057479192,0.0299588319,0.0357067511
0.0388333333,0.0056627460,0.0297582098,0.0354209558
0.0390000000,0.0055793260,0.0295600602,0.0351393862
0.0391666667,0.0054976227,0.0293643326,0.0348619553
0.0393333333,0.0054176003,0.0291709777,0.0345885780
0.0395000000,0.0053392233,0.0289799476,0.0343191709
0.0396666667,0.0052624570,0.0287911953,0.0340536523
0.0398333333,0.0051872670,0.0286046754,0.0337919424
0.0400000000,0.0051136196,0.0284203434,0.0335339630
0.0401666667,0.0050414816,0.0282381560,0.0332796376
0.0403333333,0.0049708202,0.0280580710,0.0330288913
0.0405000000,0.0049016035,0.0278800474,0.0327816509
0.0406666667,0.0048337997,0.0277040451,0.0325378447
0.0408333333,0.0047673778,0.0275300250,0.0322974028
0.0410000000,0.0047023072,0.0273579493,0.0320602565
0.0411666667,0.0046385580,0.0271877810,0.0318263390
0.0413333333,0.0045761006,0.0270194839,0.0315955845
0.0415000000,0.0045149062,0.0268530230,0.0313679292
0.0416666667,0.0044549463,0.0266883641,0.0311433104
0.0418333333,0.0043961930,0.0265254739,0.0309216669
0.0420000000,0.0043386189,0.0263643199,0.0307029388
0.0421666667,0.0042821972,0.0262048706,0.0304870678
0.0423333333,0.0042269015,0.0260470952,0.0302739967
0.0425000000,0.0041727059,0.0258909638,0.0300636697
0.0426666667,0.0041195851,0.0257364471,0.0298560322
0.0428333333,0.0040675143,0.0255835167,0.0296510310
0.0430000000,0.0040164691,0.0254321450,0.0294486141
0.0431666667,0.0039664256,0.0252823049,0.0292487306
0.0433333333,0.0039173605,0.0251339703,0.0290513308
0.0435000000,0.0038692508,0.0249871155,0.0288563663
0.0436666667,0.0038220741,0.0248417156,0.0286637898
0.0438333333,0.0037758085,0.0246977464,0.0284735549
0.0440000000,0.0037304324,0.0245551842,0.0282856166
0.0441666667,0.0036859248,0.0244140059,0.0280999307
0.0443333333,0.0036422651,0.0242741892,0.0279164543
0.0445000000,0.0035994332,0.0241357121,0.0277351453
0.0446666667,0.0035574093,0.0239985534,0.0275559626
0.0448333333,0.0035161741,0.0238626922,0.0273788664
0.0450000000,0.0034757089,0.0237281085,0.0272038174
0.0451666667,0.0034359951,0.0235947824,0.0270307775
0.0453333333,0.0033970148,0.0234626947,0.0268597095
0.0455000000,0.0033587503,0.0233318268,0.0266905770
0.0456666667,0.0033211844,0.0232021602,0.0265233447
0.0458333333,0.0032843004,0.0230736773,0.0263579777
0.0460000000,0.0032480818,0.0229463607,0.0261944425
0.0461666667,0.0032125125,0.0228201935,0.0260327060
0.0463333333,0.0031775770,0.0226951591,0.0258727360
0.0465000000,0.0031432598,0.0225712414,0.0257145012
0.0466666667,0.0031095461,0.0224484247,0.0255579708
0.0468333333,0.0030764214,0.0223266938,0.0254031151
0.0470000000,0.0030438713,0.0222060335,0.0252499048
0.0471666667,0.0030118820,0.0220864294,0.0250983114
0.0473333333,0.0029804400,0.0219678672,0.0249483073
0.0475000000,0.0029495321,0.0218503330,0.0247998651
0.0476666667,0.0029191454,0.0217338131,0.0246529586
0.0478333333,0.0028892674,0.0216182944,0.0245075618
0.0480000000,0.0028598857,0.0215037638,0.0243636495
0.0481666667,0.0028309886,0.0213902087,0.0242211973
0.0483333333,0.0028025642,0.0212776167,0.0240801810
0.0485000000,0.0027746014,0.0211659758,0.0239405772
0.0486666667,0.0027470891,0.0210552741,0.0238023631
0.0488333333,0.0027200164,0.0209455000,0.0236655164
0.0490000000,0.0026933729,0.0208366423,0.0235300152
0.0491666667,0.0026671485,0.0207286899,0.0233958383
0.0493333333,0.0026413330,0.0206216319,0.0232629650
0.0495000000,0.0026159170,0.0205154578,0.0231313749
0.0496666667,0.0025908909,0.0204101573,0.0230010482
0.0498333333,0.0025662456,0.0203057202,0.0228719657
0.0500000000,0.0025419720,0.0202021365,0.0227441085
0.0501666667,0.0025180616,0.0200993965,0.0226174581
0.0503333333,0.0024945059,0.0199974907,0.0224919966
0.0505000000,0.0024712965,0.0198964098,0.0223677064
0.0506666667,0.0024484256,0.0197961446,0.0222445702
0.0508333333,0.0024258853,0.0196966861,0.0221225714
0.0510000000,0.0024036680,0.0195980255,0.0220016935
0.0511666667,0.0023817664,0.0195001542,0.0218819206
0.0513333333,0.0023601732,0.0194030638,0.0217632369
0.0515000000,0.0023388815,0.0193067458,0.0216456273
0.0516666667,0.0023178845,0.0192111921,0.0215290766
0.0518333333,0.0022971757,0.0191163948,0.0214135705
0.0520000000,0.0022767485,0.0190223459,0.0212990944
0.0521666667,0.0022565968,0.0189290378,0.0211856346
0.0523333333,0.0022367145,0.0188364627,0.0210731772
0.0525000000,0.0022170957,0.0187446134,0.0209617090
0.0526666667,0.0021977347,0.0186534823,0.0208512170
0.0528333333,0.0021786259,0.0185630623,0.0207416882
0.0530000000,0.0021597639,0.0184733463,0.0206331102
0.0531666667,0.0021411435,0.0183843273,0.0205254708
0.0533333333,0.0021227595,0.0182959985,0.0204187580
0.0535000000,0.0021046071,0.0182083529,0.0203129600
0.0536666667,0.0020866813,0.0181213841,0.0202080654
0.0538333333,0.0020689775,0.0180350854,0.0201040629
0.0540000000,0.0020514912,0.0179494503,0.0200009415
0.0541666667,0.0020342179,0.0178644726,0.0198986905
0.0543333333,0.0020171533,0.0177801458,0.0197972991
0.0545000000,0.0020002934,0.0176964638,0.0196967572
0.0546666667,0.0019836339,0.0176134206,0.0195970545
0.0548333333,0.0019671710,0.0175310100,0.0194981811
0.0550000000,0.0019509010,0.0174492262,0.0194001272
0.0551666667,0.0019348199,0.0173680633,0.0193028832
0.0553333333,0.0019189244,0.0172875155,0.0192064398
0.0555000000,0.0019032108,0.0172075771,0.0191107878
0.0556666667,0.0018876757,0.0171282424,0.0190159182
0.0558333333,0.0018723159,0.0170495060,0.0189218219
0.0560000000,0.0018571282,0.0169713623,0.0188284905
0.0561666667,0.0018421094,0.0168938058,0.0187359152
0.0563333333,0.0018272565,0.0168168313,0.0186440878
0.0565000000,0.0018125666,0.0167404334,0.0185530000
0.0566666667,0.0017980368,0.0166646068,0.0184626437
0.0568333333,0.0017836644,0.0165893465,0.0183730109
0.0570000000,0.0017694465,0.0165146472,0.0182840938
0.0571666667,0.0017553808,0.0164405040,0.0181958847
0.0573333333,0.0017414645,0.0163669117,0.0181083762
0.0575000000,0.0017276951,0.0162938656,0.0180215607
0.0576666667,0.0017140704,0.0162213605,0.0179354310
0.0578333333,0.0017005880,0.0161493918,0.0178499798
0.0580000000,0.0016872456,0.0160779546,0.0177652001
0.0581666667,0.0016740409,0.0160070441,0.0176810850
0.0583333333,0.0016609719,0.0159366557,0.0175976276
0.0585000000,0.0016480364,0.0158667846,0.0175148211
0.0586666667,0.0016352325,0.0157974264,0.0174326589
0.0588333333,0.0016225581,0.0157285764,0.0173511345
0.0590000000,0.0016100113,0.0156602300,0.0172702414
0.0591666667,0.0015975903,0.0155923830,0.0171899733
0.0593333333,0.0015852932,0.0155250307,0.0171103239
0.0595000000,0.0015731183,0.0154581688,0.0170312871
0.0596666667,0.0015610638,0.0153917930,0.0169528567
0.0598333333,0.0015491281,0.0153258989,0.0168750269
0.0600000000,0.0015373095,0.0152604822,0.0167977917
0.0601666667,0.0015256064,0.0151955388,0.0167211452
0.0603333333,0.0015140173,0.0151310645,0.0166450818
0.0605000000,0.0015025407,0.0150670550,0.0165695957
0.0606666667,0.0014911750,0.0150035063,0.0164946813
0.0608333333,0.0014799190,0.0149404143,0.0164203332
0.0610000000,0.0014687710,0.0148777748,0.0163465459
0.0611666667,0.0014577299,0.0148155840,0.0162733139
0.0613333333,0.0014467942,0.0147538379,0.0162006321
0.0615000000,0.0014359627,0.0146925324,0.0161284951
0.0616666667,0.0014252340,0.0146316637,0.0160568977
0.0618333333,0.0014146070,0.0145712278,0.0159858348
0.0620000000,0.0014040804,0.0145112210,0.0159153015
0.0621666667,0.0013936531,0.0144516395,0.0158452926
0.0623333333,0.0013833238,0.0143924794,0.0157758032
0.0625000000,0.0013730915,0.0143337370,0.0157068285
0.0626666667,0.0013629550,0.0142754086,0.0156383636
0.0628333333,0.0013529133,0.0142174904,0.0155704037
0.0630000000,0.0013429653,0.0141599789,0.0155029442
0.0631666667,0.0013331099,0.0141028704,0.0154359803
0.0633333333,0.0013233462,0.0140461614,0.0153695075
0.0635000000,0.0013136731,0.0139898481,0.0153035212
0.0636666667,0.0013040897,0.0139339272,0.0152380169
0.0638333333,0.0012945950,0.0138783950,0.0151729901
0.0640000000,0.0012851881,0.0138232482,0.0151084363
0.0641666667,0.0012758681,0.0137684832,0.0150443513
0.0643333333,0.0012666340,0.0137140967,0.0149807307
0.0645000000,0.0012574850,0.0136600852,0.0149175702
0.0646666667,0.0012484202,0.0136064454,0.0148548656
0.0648333333,0.0012394387,0.0135531739,0.0147926126
0.0650000000,0.0012305398,0.0135002674,0.0147308072
0.0651666667,0.0012217225,0.0134477227,0.0146694452
0.0653333333,0.0012129861,0.0133955364,0.0146085225
0.0655000000,0.0012043298,0.0133437054,0.0145480352
0.0656666667,0.0011957527,0.0132922265,0.0144879792
0.0658333333,0.0011872542,0.0132410964,0.0144283506
0.0660000000,0.0011788334,0.0131903120,0.0143691454
0.0661666667,0.0011704897,0.0131398702,0.0143103599
0.0663333333,0.0011622222,0.0130897679,0.0142519901
0.0665000000,0.0011540302,0.0130400021,0.0141940323
0.0666666667,0.0011459131,0.0129905696,0.0141364827
0.0668333333,0.0011378701,0.0129414674,0.0140793375
0.0670000000,0.0011299005,0.0128926926,0.0140225931
0.0671666667,0.0011220037,0.0128442422,0.0139662459
0.0673333333,0.0011141789,0.0127961132,0.0139102921
0.0675000000,0.0011064255,0.0127483027,0.0138547282
0.0676666667,0.0010987428,0.0127008079,0.0137995507
0.0678333333,0.0010911303,0.0126536257,0.0137447560
0.0680000000,0.0010835871,0.0126067535,0.0136903406
0.0681666667,0.0010761127,0.0125601884,0.0136363011
0.0683333333,0.0010687065,0.0125139276,0.0135826341
0.0685000000,0.0010613679,0.0124679682,0.0135293361
0.0686666667,0.0010540961,0.0124223076,0.0134764038
0.0688333333,0.0010468907,0.0123769431,0.0134238338
0.0690000000,0.0010397510,0.0123318718,0.0133716228
0.0691666667,0.0010326764,0.0122870913,0.0133197677
0.0693333333,0.0010256663,0.0122425987,0.0132682650
0.0695000000,0.0010187202,0.0121983915,0.0132171117
0.0696666667,0.0010118374,0.0121544670,0.0131663045
0.0698333333,0.0010050175,0.0121108227,0.0131158402
0.0700000000,0.0009982597,0.0120674560,0.0130657158
0.0701666667,0.0009915637,0.0120243644,0.0130159281
0.0703333333,0.0009849287,0.0119815454,0.0129664741
0.0705000000,0.0009783543,0.0119389964,0.0129173506
0.0706666667,0.0009718399,0.0118967150,0.0128685548
0.0708333333,0.0009653849,0.0118546987,0.0128200836
0.0710000000,0.0009589889,0.0118129452,0.0127719341
0.0711666667,0.0009526513,0.0117714519,0.0127241032
0.0713333333,0.0009463715,0.0117302166,0.0126765881
0.0715000000,0.0009401491,0.0116892369,0.0126293860
0.0716666667,0.0009339836,0.0116485104,0.0125824939
0.0718333333,0.0009278743,0.0116080348,0.0125359091
0.0720000000,0.0009218208,0.0115678078,0.0124896286
0.0721666667,0.0009158227,0.0115278272,0.0124436498
0.0723333333,0.0009098793,0.0114880906,0.0123979699
0.0725000000,0.0009039902,0.0114485959,0.0123525861
0.0726666667,0.0008981549,0.0114093409,0.0123074958
0.0728333333,0.0008923729,0.0113703233,0.0122626963
0.0730000000,0.0008866438,0.0113315410,0.0122181848
0.0731666667,0.0008809670,0.0112929919,0.0121739589
0.0733333333,0.0008753420,0.0112546738,0.0121300158
0.0735000000,0.0008697684,0.0112165846,0.0120863530
0.0736666667,0.0008642457,0.0111787222,0.0120429679
0.0738333333,0.0008587735,0.0111410845,0.0119998580
0.0740000000,0.0008533512,0.0111036696,0.0119570208
0.0741666667,0.0008479785,0.0110664753,0.0119144538
0.0743333333,0.0008426548,0.0110294997,0.0118721545
0.0745000000,0.0008373796,0.0109927408,0.0118301204
0.0746666667,0.0008321527,0.0109561966,0.0117883492
0.0748333333,0.0008269734,0.0109198651,0.0117468385
0.0750000000,0.0008218414,0.0108837445,0.0117055859
0.0751666667,0.0008167561,0.0108478328,0.0116645890
0.0753333333,0.0008117173,0.0108121282,0.0116238455
0.0755000000,0.0008067243,0.0107766287,0.0115833530
0.0756666667,0.0008017769,0.0107413325,0.0115431094
0.0758333333,0.0007968746,0.0107062377,0.0115031123
0.0760000000,0.0007920168,0.0106713426,0.0114633594
0.0761666667,0.0007872033,0.0106366453,0.0114238487
0.0763333333,0.0007824336,0.0106021441,0.0113845778
0.0765000000,0.0007777073,0.0105678372,0.0113455445
0.0766666667,0.0007730239,0.0105337229,0.0113067468
0.0768333333,0.0007683831,0.0104997993,0.0112681824
0.0770000000,0.0007637845,0.0104660649,0.0112298493
0.0771666667,0.0007592275,0.0104325178,0.0111917454
0.0773333333,0.0007547120,0.0103991565,0.0111538685
0.0775000000,0.0007502373,0.0103659793,0.0111162166
0.0776666667,0.0007458032,0.0103329845,0.0110787877
0.0778333333,0.0007414093,0.0103001705,0.0110415798
0.0780000000,0.0007370551,0.0102675357,0.0110045908
0.0781666667,0.0007327403,0.0102350785,0.0109678188
0.0783333333,0.0007284644,0.0102027973,0.0109312617
0.0785000000,0.0007242272,0.0101706906,0.0108949178
0.0786666667,0.0007200282,0.0101387568,0.0108587850
0.0788333333,0.0007158671,0.0101069943,0.0108228615
0.0790000000,0.0007117435,0.0100754018,0.0107871453
0.0791666667,0.0007076569,0.0100439776,0.0107516346
0.0793333333,0.0007036072,0.0100127203,0.0107163275
0.0795000000,0.0006995938,0.0099816285,0.0106812222
0.0796666667,0.0006956164,0.0099507006,0.0106463169
0.0798333333,0.0006916747,0.0099199352,0.0106116099
0.0800000000,0.0006877683,0.0098893310,0.0105770992
0.0801666667,0.0006838968,0.0098588865,0.0105427833
0.0803333333,0.0006800600,0.0098286002,0.0105086602
0.0805000000,0.0006762574,0.0097984710,0.0104747284
0.0806666667,0.0006724887,0.0097684973,0.0104409860
0.0808333333,0.0006687537,0.0097386778,0.0104074314
0.0810000000,0.0006650518,0.0097090112,0.0103740630
0.0811666667,0.0006613829,0.0096794962,0.0103408791
0.0813333333,0.0006577465,0.0096501314,0.0103078780
0.0815000000,0.0006541424,0.0096209156,0.0102750581
0.0816666667,0.0006505702,0.0095918476,0.0102424178
0.0818333333,0.0006470296,0.0095629259,0.0102099555
0.0820000000,0.0006435203,0.0095341494,0.0101776697
0.0821666667,0.0006400419,0.0095055168,0.0101455588
0.0823333333,0.0006365942,0.0094770269,0.0101136212
0.0825000000,0.0006331768,0.0094486786,0.0100818554
0.0826666667,0.0006297894,0.0094204705,0.0100502599
0.0828333333,0.0006264318,0.0093924015,0.0100188333
