t,e1,e2,e3,b1,b2,b3,d1,d2,d3
0.5060000000,0.0006635050,0.0000181855,0.0000000225,0.0016101551,-0.0000491251,-0.0000006219,-0.0097632170,-0.0079508529,-0.0002944225
0.5061666667,0.0006635373,0.0000182347,0.0000000251,0.0016085053,-0.0000504485,-0.0000006723,-0.0100344583,-0.0079304966,-0.0003105330
0.5063333333,0.0006635714,0.0000182851,0.0000000279,0.0016068103,-0.0000517686,-0.0000007255,-0.0103056010,-0.0079096063,-0.0003270288
0.5065000000,0.0006636073,0.0000183367,0.0000000309,0.0016050701,-0.0000530851,-0.0000007813,-0.0105766374,-0.0078881839,-0.0003439052
0.5066666667,0.0006636451,0.0000183895,0.0000000342,0.0016032848,-0.0000543980,-0.0000008401,-0.0108475599,-0.0078662313,-0.0003611578
0.5068333333,0.0006636848,0.0000184435,0.0000000377,0.0016014543,-0.0000557072,-0.0000009017,-0.0111183608,-0.0078437506,-0.0003787815
0.5070000000,0.0006637265,0.0000184986,0.0000000414,0.0015995786,-0.0000570126,-0.0000009663,-0.0113890326,-0.0078207439,-0.0003967718
0.5071666667,0.0006637702,0.0000185548,0.0000000455,0.0015976579,-0.0000583141,-0.0000010340,-0.0116595676,-0.0077972132,-0.0004151234
0.5073333333,0.0006638159,0.0000186122,0.0000000498,0.0015956921,-0.0000596116,-0.0000011047,-0.0119299582,-0.0077731609,-0.0004338314
0.5075000000,0.0006638637,0.0000186707,0.0000000544,0.0015936813,-0.0000609051,-0.0000011786,-0.0122001967,-0.0077485892,-0.0004528906
0.5076666667,0.0006639137,0.0000187303,0.0000000593,0.0015916254,-0.0000621945,-0.0000012557,-0.0124702756,-0.0077235002,-0.0004722958
0.5078333333,0.0006639659,0.0000187909,0.0000000645,0.0015895245,-0.0000634796,-0.0000013360,-0.0127401872,-0.0076978964,-0.0004920415
0.5080000000,0.0006640204,0.0000188527,0.0000000700,0.0015873786,-0.0000647605,-0.0000014197,-0.0130099239,-0.0076717801,-0.0005121223
0.5081666667,0.0006640771,0.0000189155,0.0000000759,0.0015851879,-0.0000660369,-0.0000015067,-0.0132794781,-0.0076451538,-0.0005325326
0.5083333333,0.0006641361,0.0000189793,0.0000000822,0.0015829522,-0.0000673088,-0.0000015972,-0.0135488421,-0.0076180199,-0.0005532668
0.5085000000,0.0006641976,0.0000190442,0.0000000888,0.0015806716,-0.0000685762,-0.0000016912,-0.0138180083,-0.0075903809,-0.0005743192
0.5086666667,0.0006642614,0.0000191100,0.0000000958,0.0015783462,-0.0000698390,-0.0000017886,-0.0140869691,-0.0075622394,-0.0005956838
