t,e1,e2,e3,b1,b2,b3,d1,d2,d3
0.0898333333,0.0082656756,0.0005668573,0.0000008697,0.0056534359,0.0006668178,-0.0000094061,-0.0389779427,-0.0226339080,0.0016411197
0.0900000000,0.0082467014,0.0005604811,0.0000008365,0.0056469433,0.0006630561,-0.0000091348,-0.0389331827,-0.0225063498,0.0016139844
0.0901666667,0.0082277707,0.0005541766,0.0000008043,0.0056404581,0.0006593155,-0.0000088681,-0.0388884741,-0.0223795079,0.0015871275
0.0903333333,0.0082088834,0.0005479430,0.0000007732,0.0056339804,0.0006555961,-0.0000086058,-0.0388438167,-0.0222533786,0.0015605486
0.0905000000,0.0081900396,0.0005417794,0.0000007432,0.0056275101,0.0006518976,-0.0000083479,-0.0387992104,-0.0221279578,0.0015342475
0.0906666667,0.0081712389,0.0005356851,0.0000007141,0.0056210473,0.0006482200,-0.0000080943,-0.0387546554,-0.0220032415,0.0015082237
0.0908333333,0.0081524815,0.0005296593,0.0000006861,0.0056145919,0.0006445631,-0.0000078451,-0.0387101514,-0.0218792259,0.0014824766
0.0910000000,0.0081337670,0.0005237012,0.0000006589,0.0056081438,0.0006409268,-0.0000076001,-0.0386656984,-0.0217559071,0.0014570056
0.0911666667,0.0081150956,0.0005178102,0.0000006328,0.0056017032,0.0006373110,-0.0000073594,-0.0386212964,-0.0216332811,0.0014318103
0.0913333333,0.0080964670,0.0005119853,0.0000006075,0.0055952700,0.0006337156,-0.0000071228,-0.0385769453,-0.0215113442,0.0014068898
0.0915000000,0.0080778811,0.0005062259,0.0000005830,0.0055888442,0.0006301404,-0.0000068904,-0.0385326451,-0.0213900926,0.0013822436
0.0916666667,0.0080593380,0.0005005313,0.0000005595,0.0055824258,0.0006265854,-0.0000066621,-0.0384883957,-0.0212695223,0.0013578707
0.0918333333,0.0080408373,0.0004949007,0.0000005367,0.0055760147,0.0006230504,-0.0000064378,-0.0384441970,-0.0211496297,0.0013337704
0.0920000000,0.0080223792,0.0004893334,0.0000005148,0.0055696110,0.0006195354,-0.0000062175,-0.0384000491,-0.0210304109,0.0013099419
0.0921666667,0.0080039634,0.0004838286,0.0000004936,0.0055632146,0.0006160402,-0.0000060011,-0.0383559517,-0.0209118622,0.0012863842
0.0923333333,0.0079855899,0.0004783858,0.0000004732,0.0055568256,0.0006125647,-0.0000057886,-0.0383119049,-0.0207939798,0.0012630963
0.0925000000,0.0079672586,0.0004730041,0.0000004536,0.0055504440,0.0006091087,-0.0000055800,-0.0382679087,-0.0206767602,0.0012400773
0.0926666667,0.0079489693,0.0004676830,0.0000004346,0.0055440696,0.0006056723,-0.0000053753,-0.0382239629,-0.0205601994,0.0012173262
0.0928333333,0.0079307220,0.0004624217,0.0000004163,0.0055377026,0.0006022552,-0.0000051742,-0.0381800675,-0.0204442940,0.0011948418
0.0930000000,0.0079125166,0.0004572195,0.0000003987,0.0055313429,0.0005988574,-0.0000049769,-0.0381362224,-0.0203290403,0.0011726231
0.0931666667,0.0078943530,0.0004520758,0.0000003818,0.0055249905,0.0005954787,-0.0000047833,-0.0380924277,-0.0202144345,0.0011506688
0.0933333333,0.0078762311,0.0004469900,0.0000003655,0.0055186454,0.0005921191,-0.0000045934,-0.0380486832,-0.0201004732,0.0011289779
0.0935000000,0.0078581508,0.0004419613,0.0000003498,0.0055123075,0.0005887785,-0.0000044070,-0.0380049888,-0.0199871527,0.0011075491
0.0936666667,0.0078401120,0.0004369892,0.0000003347,0.0055059770,0.0005854566,-0.0000042242,-0.0379613446,-0.0198744695,0.0010863811
0.0938333333,0.0078221146,0.0004320730,0.0000003201,0.0054996537,0.0005821535,-0.0000040448,-0.0379177505,-0.0197624199,0.0010654726
0.0940000000,0.0078041585,0.0004272120,0.0000003061,0.0054933377,0.0005788690,-0.0000038690,-0.0378742064,-0.0196510005,0.0010448223
0.0941666667,0.0077862437,0.0004224058,0.0000002927,0.0054870289,0.0005756031,-0.0000036965,-0.0378307122,-0.0195402078,0.0010244289
0.0943333333,0.0077683699,0.0004176535,0.0000002798,0.0054807274,0.0005723555,-0.0000035275,-0.0377872679,-0.0194300382,0.0010042910
0.0945000000,0.0077505372,0.0004129547,0.0000002674,0.0054744331,0.0005691263,-0.0000033618,-0.0377438735,-0.0193204883,0.0009844071
0.0946666667,0.0077327454,0.0004083087,0.0000002554,0.0054681461,0.0005659152,-0.0000031993,-0.0377005288,-0.0192115546,0.0009647759
0.0948333333,0.0077149945,0.0004037150,0.0000002440,0.0054618662,0.0005627223,-0.0000030401,-0.0376572339,-0.0191032336,0.0009453959
0.0950000000,0.0076972843,0.0003991730,0.0000002330,0.0054555936,0.0005595474,-0.0000028842,-0.0376139887,-0.0189955221,0.0009262655
0.0951666667,0.0076796147,0.0003946820,0.0000002224,0.0054493282,0.0005563904,-0.0000027314,-0.0375707931,-0.0188884165,0.0009073833
0.0953333333,0.0076619857,0.0003902415,0.0000002123,0.0054430700,0.0005532511,-0.0000025817,-0.0375276470,-0.0187819135,0.0008887478
0.0955000000,0.0076443972,0.0003858509,0.0000002025,0.0054368189,0.0005501296,-0.0000024351,-0.0374845505,-0.0186760097,0.0008703573
0.0956666667,0.0076268491,0.0003815097,0.0000001932,0.0054305751,0.0005470257,-0.0000022916,-0.0374415034,-0.0185707018,0.0008522103
0.0958333333,0.0076093412,0.0003772174,0.0000001843,0.0054243384,0.0005439393,-0.0000021510,-0.0373985057,-0.0184659864,0.0008343052
0.0960000000,0.0075918735,0.0003729733,0.0000001757,0.0054181089,0.0005408702,-0.0000020134,-0.0373555573,-0.0183618603,0.0008166404
0.0961666667,0.0075744460,0.0003687769,0.0000001675,0.0054118865,0.0005378185,-0.0000018788,-0.0373126583,-0.0182583200,0.0007992142
0.0963333333,0.0075570584,0.0003646277,0.0000001597,0.0054056713,0.0005347840,-0.0000017470,-0.0372698084,-0.0181553625,0.0007820250
0.0965000000,0.0075397107,0.0003605252,0.0000001521,0.0053994632,0.0005317666,-0.0000016181,-0.0372270078,-0.0180529843,0.0007650712
0.0966666667,0.0075224029,0.0003564689,0.0000001449,0.0053932622,0.0005287663,-0.0000014920,-0.0371842562,-0.0179511824,0.0007483509
0.0968333333,0.0075051348,0.0003524581,0.0000001381,0.0053870684,0.0005257828,-0.0000013686,-0.0371415537,-0.0178499534,0.0007318625
0.0970000000,0.0074879063,0.0003484925,0.0000001315,0.0053808817,0.0005228162,-0.0000012480,-0.0370989002,-0.0177492941,0.0007156044
0.0971666667,0.0074707174,0.0003445714,0.0000001252,0.0053747020,0.0005198663,-0.0000011301,-0.0370562957,-0.0176492014,0.0006995747
0.0973333333,0.0074535679,0.0003406945,0.0000001192,0.0053685295,0.0005169330,-0.0000010148,-0.0370137401,-0.0175496721,0.0006837717
0.0975000000,0.0074364578,0.0003368611,0.0000001134,0.0053623641,0.0005140163,-0.0000009021,-0.0369712333,-0.0174507030,0.0006681937
0.0976666667,0.0074193870,0.0003330709,0.0000001079,0.0053562057,0.0005111160,-0.0000007920,-0.0369287753,-0.0173522910,0.0006528389
0.0978333333,0.0074023554,0.0003293233,0.0000001027,0.0053500544,0.0005082321,-0.0000006845,-0.0368863660,-0.0172544331,0.0006377055
0.0980000000,0.0073853628,0.0003256179,0.0000000977,0.0053439102,0.0005053644,-0.0000005795,-0.0368440054,-0.0171571260,0.0006227917
0.0981666667,0.0073684093,0.0003219541,0.0000000929,0.0053377731,0.0005025129,-0.0000004769,-0.0368016934,-0.0170603667,0.0006080957
0.0983333333,0.0073514947,0.0003183315,0.0000000884,0.0053316429,0.0004996775,-0.0000003767,-0.0367594299,-0.0169641522,0.0005936157
0.0985000000,0.0073346189,0.0003147497,0.0000000841,0.0053255199,0.0004968581,-0.0000002790,-0.0367172150,-0.0168684794,0.0005793500
0.0986666667,0.0073177818,0.0003112082,0.0000000800,0.0053194038,0.0004940546,-0.0000001836,-0.0366750486,-0.0167733452,0.0005652966
0.0988333333,0.0073009834,0.0003077065,0.0000000760,0.0053132948,0.0004912669,-0.0000000906,-0.0366329305,-0.0166787467,0.0005514537
0.0990000000,0.0072842236,0.0003042442,0.0000000723,0.0053071928,0.0004884949,0.0000000002,-0.0365908608,-0.0165846808,0.0005378196
0.0991666667,0.0072675022,0.0003008208,0.0000000688,0.0053010978,0.0004857386,0.0000000887,-0.0365488394,-0.0164911446,0.0005243923
0.0993333333,0.0072508192,0.0002974359,0.0000000654,0.0052950098,0.0004829978,0.0000001750,-0.0365068662,-0.0163981351,0.0005111700
0.0995000000,0.0072341745,0.0002940891,0.0000000622,0.0052889288,0.0004802724,0.0000002591,-0.0364649412,-0.0163056494,0.0004981509
0.0996666667,0.0072175681,0.0002907800,0.0000000591,0.0052828548,0.0004775625,0.0000003411,-0.0364230643,-0.0162136845,0.0004853331
0.0998333333,0.0072009997,0.0002875081,0.0000000563,0.0052767877,0.0004748678,0.0000004209,-0.0363812354,-0.0161222375,0.0004727147
0.1000000000,0.0071844694,0.0002842730,0.0000000535,0.0052707277,0.0004721883,0.0000004987,-0.0363394546,-0.0160313055,0.0004602940
0.1001666667,0.0071679770,0.0002810742,0.0000000509,0.0052646746,0.0004695239,0.0000005744,-0.0362977218,-0.0159408855,0.0004480689
0.1003333333,0.0071515225,0.0002779115,0.0000000485,0.0052586284,0.0004668746,0.0000006480,-0.0362560369,-0.0158509749,0.0004360378
0.1005000000,0.0071351057,0.0002747843,0.0000000461,0.0052525892,0.0004642402,0.0000007197,-0.0362143998,-0.0157615706,0.0004241986
0.1006666667,0.0071187266,0.0002716923,0.0000000439,0.0052465569,0.0004616206,0.0000007895,-0.0361728105,-0.0156726699,0.0004125495
0.1008333333,0.0071023852,0.0002686351,0.0000000418,0.0052405315,0.0004590158,0.0000008573,-0.0361312689,-0.0155842699,0.0004010887
0.1010000000,0.0070860812,0.0002656123,0.0000000399,0.0052345131,0.0004564258,0.0000009232,-0.0360897751,-0.0154963679,0.0003898143
0.1011666667,0.0070698147,0.0002626235,0.0000000380,0.0052285015,0.0004538503,0.0000009872,-0.0360483289,-0.0154089609,0.0003787244
0.1013333333,0.0070535855,0.0002596683,0.0000000363,0.0052224969,0.0004512893,0.0000010494,-0.0360069302,-0.0153220464,0.0003678172
0.1015000000,0.0070373936,0.0002567463,0.0000000346,0.0052164992,0.0004487428,0.0000011098,-0.0359655791,-0.0152356214,0.0003570907
0.1016666667,0.0070212388,0.0002538573,0.0000000331,0.0052105084,0.0004462107,0.0000011685,-0.0359242755,-0.0151496833,0.0003465432
0.1018333333,0.0070051211,0.0002510007,0.0000000316,0.0052045244,0.0004436929,0.0000012254,-0.0358830192,-0.0150642293,0.0003361728
0.1020000000,0.0069890404,0.0002481762,0.0000000302,0.0051985473,0.0004411892,0.0000012805,-0.0358418104,-0.0149792567,0.0003259776
0.1021666667,0.0069729967,0.0002453836,0.0000000289,0.0051925771,0.0004386997,0.0000013340,-0.0358006488,-0.0148947628,0.0003159558
0.1023333333,0.0069569897,0.0002426223,0.0000000277,0.0051866137,0.0004362242,0.0000013859,-0.0357595345,-0.0148107449,0.0003061054
0.1025000000,0.0069410195,0.0002398921,0.0000000265,0.0051806572,0.0004337627,0.0000014361,-0.0357184674,-0.0147272004,0.0002964248
0.1026666667,0.0069250860,0.0002371927,0.0000000255,0.0051747075,0.0004313151,0.0000014847,-0.0356774475,-0.0146441265,0.0002869120
0.1028333333,0.0069091890,0.0002345235,0.0000000245,0.0051687647,0.0004288812,0.0000015317,-0.0356364746,-0.0145615208,0.0002775651
0.1030000000,0.0068933286,0.0002318845,0.0000000235,0.0051628286,0.0004264611,0.0000015772,-0.0355955488,-0.0144793804,0.0002683824
0.1031666667,0.0068775045,0.0002292751,0.0000000227,0.0051568994,0.0004240547,0.0000016212,-0.0355546700,-0.0143977029,0.0002593621
0.1033333333,0.0068617168,0.0002266950,0.0000000218,0.0051509770,0.0004216618,0.0000016637,-0.0355138381,-0.0143164856,0.0002505022
