0,0
0.00333333,-7.43451e-06
0.00666667,-1.48687e-05
0.01,-2.23003e-05
0.0133333,-2.97308e-05
0.0166667,-3.71563e-05
0.02,-4.45799e-05
0.0233333,-5.19961e-05
0.0266667,-5.94093e-05
0.03,-6.68131e-05
0.0333333,-7.42127e-05
0.0366667,-8.16009e-05
0.04,-8.89834e-05
0.0433333,-9.63529e-05
0.0466667,-0.000103715
0.05,-0.000111063
0.0533333,-0.000118401
0.0566667,-0.000125724
0.06,-0.000133035
0.0633333,-0.00014033
0.0666667,-0.000147611
0.07,-0.000154875
0.0733333,-0.000162122
0.0766667,-0.000169351
0.08,-0.000176562
0.0833333,-0.000183753
0.0866667,-0.000190924
0.09,-0.000198075
0.0933333,-0.000205203
0.0966667,-0.000212309
0.1,-0.000219392
0.103333,-0.000216828
0.106667,-0.000214242
0.11,-0.000211629
0.113333,-0.000208997
0.116667,-0.000206338
0.12,-0.00020366
0.123333,-0.000200956
0.126667,-0.000198234
0.13,-0.000195486
0.133333,-0.000192721
0.136667,-0.000189931
0.14,-0.000187123
0.143333,-0.000184292
0.146667,-0.000181443
0.15,-0.000178573
0.153333,-0.000175683
0.156667,-0.000172775
0.16,-0.000169847
0.163333,-0.000166901
0.166667,-0.000163936
0.17,-0.000160954
0.173333,-0.000157954
0.176667,-0.000154936
0.18,-0.000151902
0.183333,-0.00014885
0.186667,-0.000145784
0.19,-0.000142699
0.193333,-0.000139601
0.196667,-0.000136486
0.2,-0.000133357
0.203333,-0.000130213
0.206667,-0.000127054
0.21,-0.000123883
0.213333,-0.000120696
0.216667,-0.000117498
0.22,-0.000114285
0.223333,-0.000111061
0.226667,-0.000107824
0.23,-0.000104576
0.233333,-0.000101316
0.236667,-9.80447e-05
0.24,-9.4763e-05
0.243333,-9.14708e-05
0.246667,-8.81683e-05
0.25,-8.4857e-05
0.253333,-8.1535e-05
0.256667,-7.82059e-05
0.26,-7.48661e-05
0.263333,-7.152e-05
0.266667,-6.81649e-05
0.27,-6.48024e-05
0.273333,-6.14339e-05
0.276667,-5.80564e-05
0.28,-5.46757e-05
0.283333,-5.12855e-05
