t,Ekin,Epot,Etot
0.0108333333,0.0476701949,0.0408868154,0.0885570103
0.0110000000,0.0473111230,0.0412458070,0.0885569300
0.0111666667,0.0469821614,0.0415746798,0.0885568412
0.0113333333,0.0466818942,0.0418748520,0.0885567462
0.0115000000,0.0464088048,0.0421478422,0.0885566469
0.0116666667,0.0461613092,0.0423952361,0.0885565453
0.0118333333,0.0459377847,0.0426186582,0.0885564429
0.0120000000,0.0457365957,0.0428197454,0.0885563411
0.0121666667,0.0455561154,0.0430001256,0.0885562411
0.0123333333,0.0453947450,0.0431613987,0.0885561437
0.0125000000,0.0452509288,0.0433051211,0.0885560499
0.0126666667,0.0451231671,0.0434327931,0.0885559602
0.0128333333,0.0450100260,0.0435458492,0.0885558752
0.0130000000,0.0449101446,0.0436456504,0.0885557950
0.0131666667,0.0448222409,0.0437334791,0.0885557200
0.0133333333,0.0447451143,0.0438105358,0.0885556501
0.0135000000,0.0446776478,0.0438779378,0.0885555855
0.0136666667,0.0446188078,0.0439367183,0.0885555261
0.0138333333,0.0445676433,0.0439878285,0.0885554717
0.0140000000,0.0445232836,0.0440321386,0.0885554222
0.0141666667,0.0444849357,0.0440704416,0.0885553773
0.0143333333,0.0444518806,0.0441034562,0.0885553368
0.0145000000,0.0444234695,0.0441318309,0.0885553004
0.0146666667,0.0443991194,0.0441561484,0.0885552678
0.0148333333,0.0443783090,0.0441769298,0.0885552388
0.0150000000,0.0443605736,0.0441946395,0.0885552131
0.0151666667,0.0443455011,0.0442096893,0.0885551904
0.0153333333,0.0443327272,0.0442224432,0.0885551704
0.0155000000,0.0443219313,0.0442332215,0.0885551528
0.0156666667,0.0443128321,0.0442423054,0.0885551375
0.0158333333,0.0443051840,0.0442499402,0.0885551241
0.0160000000,0.0442987730,0.0442563396,0.0885551126
0.0161666667,0.0442934135,0.0442616890,0.0885551026
0.0163333333,0.0442889453,0.0442661487,0.0885550939
0.0165000000,0.0442852300,0.0442698566,0.0885550865
0.0166666667,0.0442821490,0.0442729312,0.0885550802
0.0168333333,0.0442796009,0.0442754739,0.0885550748
0.0170000000,0.0442774991,0.0442775712,0.0885550702
0.0171666667,0.0442757699,0.0442792964,0.0885550664
0.0173333333,0.0442743512,0.0442807119,0.0885550631
0.0175000000,0.0442731901,0.0442818702,0.0885550603
0.0176666667,0.0442722424,0.0442828156,0.0885550580
0.0178333333,0.0442714709,0.0442835851,0.0885550561
0.0180000000,0.0442708445,0.0442842099,0.0885550544
0.0181666667,0.0442703372,0.0442847159,0.0885550531
0.0183333333,0.0442699274,0.0442851246,0.0885550520
0.0185000000,0.0442695973,0.0442854538,0.0885550511
0.0186666667,0.0442693320,0.0442857183,0.0885550503
0.0188333333,0.0442691193,0.0442859304,0.0885550497
0.0190000000,0.0442689493,0.0442860999,0.0885550492
0.0191666667,0.0442688137,0.0442862350,0.0885550488
0.0193333333,0.0442687059,0.0442863425,0.0885550484
0.0195000000,0.0442686203,0.0442864278,0.0885550481
0.0196666667,0.0442685526,0.0442864953,0.0885550479
0.0198333333,0.0442684992,0.0442865485,0.0885550477
0.0200000000,0.0442684571,0.0442865905,0.0885550476
0.0201666667,0.0442684241,0.0442866234,0.0885550475
0.0203333333,0.0442683982,0.0442866492,0.0885550474
0.0205000000,0.0442683780,0.0442866694,0.0885550473
0.0206666667,0.0442683622,0.0442866851,0.0885550473
0.0208333333,0.0442683499,0.0442866973,0.0885550472
0.0210000000,0.0442683404,0.0442867067,0.0885550472
0.0211666667,0.0442683331,0.0442867141,0.0885550471
0.0213333333,0.0442683274,0.0442867197,0.0885550471
0.0215000000,0.0442683230,0.0442867241,0.0885550471
0.0216666667,0.0442683197,0.0442867274,0.0885550471
0.0218333333,0.0442683171,0.0442867300,0.0885550471
0.0220000000,0.0442683152,0.0442867319,0.0885550471
0.0221666667,0.0442683137,0.0442867334,0.0885550471
0.0223333333,0.0442683125,0.0442867345,0.0885550471
0.0225000000,0.0442683117,0.0442867354,0.0885550470
0.0226666667,0.0442683110,0.0442867360,0.0885550470
0.0228333333,0.0442683105,0.0442867365,0.0885550470
0.0230000000,0.0442683101,0.0442867369,0.0885550470
0.0231666667,0.0442683099,0.0442867372,0.0885550470
0.0233333333,0.0442683097,0.0442867374,0.0885550470
0.0235000000,0.0442683095,0.0442867375,0.0885550470
0.0236666667,0.0442683094,0.0442867376,0.0885550470
0.0238333333,0.0442683093,0.0442867377,0.0885550470
0.0240000000,0.0442683092,0.0442867378,0.0885550470
0.0241666667,0.0442683092,0.0442867378,0.0885550470
0.0243333333,0.0442683092,0.0442867379,0.0885550470
0.0245000000,0.0442683092,0.0442867379,0.0885550470
0.0246666667,0.0442683091,0.0442867379,0.0885550470
0.0248333333,0.0442683091,0.0442867379,0.0885550470
0.0250000000,0.0442683091,0.0442867379,0.0885550470
0.0251666667,0.0442683091,0.0442867379,0.0885550470
0.0253333333,0.0442683092,0.0442867379,0.0885550470
0.0255000000,0.0442683092,0.0442867378,0.0885550470
0.0256666667,0.0442683092,0.0442867378,0.0885550470
0.0258333333,0.0442683093,0.0442867377,0.0885550470
0.0260000000,0.0442683094,0.0442867377,0.0885550470
0.0261666667,0.0442683095,0.0442867376,0.0885550470
0.0263333333,0.0442683096,0.0442867374,0.0885550470
0.0265000000,0.0442683098,0.0442867372,0.0885550470
0.0266666667,0.0442683101,0.0442867370,0.0885550470
0.0268333333,0.0442683104,0.0442867366,0.0885550470
0.0270000000,0.0442683109,0.0442867362,0.0885550470
0.0271666667,0.0442683114,0.0442867356,0.0885550470
0.0273333333,0.0442683122,0.0442867348,0.0885550471
0.0275000000,0.0442683133,0.0442867338,0.0885550471
0.0276666667,0.0442683146,0.0442867325,0.0885550471
0.0278333333,0.0442683164,0.0442867307,0.0885550471
0.0280000000,0.0442683187,0.0442867284,0.0885550471
0.0281666667,0.0442683217,0.0442867254,0.0885550471
0.0283333333,0.0442683256,0.0442867215,0.0885550471
0.0285000000,0.0442683306,0.0442867165,0.0885550471
0.0286666667,0.0442683372,0.0442867100,0.0885550472
0.0288333333,0.0442683456,0.0442867016,0.0885550472
0.0290000000,0.0442683565,0.0442866908,0.0885550472
0.0291666667,0.0442683704,0.0442866769,0.0885550473
0.0293333333,0.0442683883,0.0442866590,0.0885550473
0.0295000000,0.0442684111,0.0442866363,0.0885550474
0.0296666667,0.0442684402,0.0442866073,0.0885550475
0.0298333333,0.0442684772,0.0442865704,0.0885550477
0.0300000000,0.0442685242,0.0442865236,0.0885550478
0.0301666667,0.0442685836,0.0442864644,0.0885550480
0.0303333333,0.0442686586,0.0442863897,0.0885550482
0.0305000000,0.0442687530,0.0442862956,0.0885550485
0.0306666667,0.0442688715,0.0442861774,0.0885550489
0.0308333333,0.0442690201,0.0442860293,0.0885550493
0.0310000000,0.0442692057,0.0442858442,0.0885550499
0.0311666667,0.0442694372,0.0442856134,0.0885550505
0.0313333333,0.0442697250,0.0442853264,0.0885550513
0.0315000000,0.0442700820,0.0442849703,0.0885550523
0.0316666667,0.0442705237,0.0442845298,0.0885550535
0.0318333333,0.0442710689,0.0442839860,0.0885550549
0.0320000000,0.0442717400,0.0442833165,0.0885550566
0.0321666667,0.0442725642,0.0442824943,0.0885550586
0.0323333333,0.0442735737,0.0442814872,0.0885550610
0.0325000000,0.0442748071,0.0442802567,0.0885550638
0.0326666667,0.0442763102,0.0442787570,0.0885550672
0.0328333333,0.0442781371,0.0442769341,0.0885550712
0.0330000000,0.0442803521,0.0442747238,0.0885550759
0.0331666667,0.0442830305,0.0442720509,0.0885550814
0.0333333333,0.0442862611,0.0442688268,0.0885550879
0.0335000000,0.0442901474,0.0442649481,0.0885550954
0.0336666667,0.0442948103,0.0442602939,0.0885551042
0.0338333333,0.0443003904,0.0442547240,0.0885551143
0.0340000000,0.0443070504,0.0442480757,0.0885551261
0.0341666667,0.0443149783,0.0442401612,0.0885551396
0.0343333333,0.0443243905,0.0442307646,0.0885551550
0.0345000000,0.0443355347,0.0442196380,0.0885551727
0.0346666667,0.0443486944,0.0442064984,0.0885551928
0.0348333333,0.0443641920,0.0441910237,0.0885552156
0.0350000000,0.0443823931,0.0441728483,0.0885552414
0.0351666667,0.0444037109,0.0441515596,0.0885552704
0.0353333333,0.0444286102,0.0441266928,0.0885553030
0.0355000000,0.0444576122,0.0440977271,0.0885553393
0.0356666667,0.0444912984,0.0440640813,0.0885553797
0.0358333333,0.0445303153,0.0440251090,0.0885554243
0.0360000000,0.0445753784,0.0439800952,0.0885554736
0.0361666667,0.0446272756,0.0439282520,0.0885555276
0.0363333333,0.0446868710,0.0438687154,0.0885555865
0.0365000000,0.0447551075,0.0438005429,0.0885556504
0.0366666667,0.0448330083,0.0437227111,0.0885557195
0.0368333333,0.0449216783,0.0436341153,0.0885557936
0.0370000000,0.0450223034,0.0435335693,0.0885558727
0.0371666667,0.0451361491,0.0434198075,0.0885559566
0.0373333333,0.0452645569,0.0432914880,0.0885560450
0.0375000000,0.0454089394,0.0431471979,0.0885561373
0.0376666667,0.0455707723,0.0429854606,0.0885562330
0.0378333333,0.0457515853,0.0428047460,0.0885563312
0.0380000000,0.0459529490,0.0426034822,0.0885564312
0.0381666667,0.0461764599,0.0423800717,0.0885565316
0.0383333333,0.0464237223,0.0421329089,0.0885566312
0.0385000000,0.0466963261,0.0418604023,0.0885567283
0.0386666667,0.0469958220,0.0415609992,0.0885568213
0.0388333333,0.0473236935,0.0412332146,0.0885569080
0.0390000000,0.0476813239,0.0408756625,0.0885569864
0.0391666667,0.0480699618,0.0404870920,0.0885570539
0.0393333333,0.0484906820,0.0400664259,0.0885571079
0.0395000000,0.0489443433,0.0396128024,0.0885571457
0.0396666667,0.0494315441,0.0391256201,0.0885571642
0.0398333333,0.0499525754,0.0386045851,0.0885571605
0.0400000000,0.0505073715,0.0380497599,0.0885571314
0.0401666667,0.0510954599,0.0374616138,0.0885570737
0.0403333333,0.0517159110,0.0368410732,0.0885569842
0.0405000000,0.0523672875,0.0361895725,0.0885568600
0.0406666667,0.0530475961,0.0355091020,0.0885566981
0.0408333333,0.0537542411,0.0348022548,0.0885564959
0.0410000000,0.0544839820,0.0340722689,0.0885562510
0.0411666667,0.0552328966,0.0333230649,0.0885559614
0.0413333333,0.0559963494,0.0325592764,0.0885556259
0.0415000000,0.0567689693,0.0317862740,0.0885552433
0.0416666667,0.0575446352,0.0310101784,0.0885548136
0.0418333333,0.0583164726,0.0302378647,0.0885543372
0.0420000000,0.0590768623,0.0294769533,0.0885538156
0.0421666667,0.0598174620,0.0287357888,0.0885532508
0.0423333333,0.0605292420,0.0280234041,0.0885526461
0.0425000000,0.0612025362,0.0273494696,0.0885520057
0.0426666667,0.0618271085,0.0267242263,0.0885513348
0.0428333333,0.0623922362,0.0261584033,0.0885506395
0.0430000000,0.0628868088,0.0256631183,0.0885499271
0.0431666667,0.0632994440,0.0252497617,0.0885492057
0.0433333333,0.0636186188,0.0249298659,0.0885484846
0.0435000000,0.0638328155,0.0247149582,0.0885477738
0.0436666667,0.0639306817,0.0246164021,0.0885470838
0.0438333333,0.0639012014,0.0246452248,0.0885464262
0.0440000000,0.0637338762,0.0248119365,0.0885458127
0.0441666667,0.0634189140,0.0251263413,0.0885452554
0.0443333333,0.0629474220,0.0255973444,0.0885447664
0.0445000000,0.0623116001,0.0262327576,0.0885443578
0.0446666667,0.0615049341,0.0270391071,0.0885440412
0.0448333333,0.0605223805,0.0280214472,0.0885438277
0.0450000000,0.0593605436,0.0291831838,0.0885437275
0.0451666667,0.0580178383,0.0305259113,0.0885437496
0.0453333333,0.0564946347,0.0320492673,0.0885439019
0.0455000000,0.0547933819,0.0337508086,0.0885441906
0.0456666667,0.0529187073,0.0356259127,0.0885446199
0.0458333333,0.0508774856,0.0376677069,0.0885451925
0.0460000000,0.0486788784,0.0398670301,0.0885459085
0.0461666667,0.0463343382,0.0422124279,0.0885467661
0.0463333333,0.0438575770,0.0446901838,0.0885477608
0.0465000000,0.0412644974,0.0472843887,0.0885488861
0.0466666667,0.0385730853,0.0499770475,0.0885501327
0.0468333333,0.0358032647,0.0527482248,0.0885514894
0.0470000000,0.0329767149,0.0555762275,0.0885529424
0.0471666667,0.0301166525,0.0584378235,0.0885544760
0.0473333333,0.0272475791,0.0613084934,0.0885560725
0.0475000000,0.0243950001,0.0641627126,0.0885577126
0.0476666667,0.0215851163,0.0669742594,0.0885593757
0.0478333333,0.0188444944,0.0697165457,0.0885610402
0.0480000000,0.0161997208,0.0723629628,0.0885626836
0.0481666667,0.0136770445,0.0748872388,0.0885642833
0.0483333333,0.0113020158,0.0772638010,0.0885658168
0.0485000000,0.0090991261,0.0794681359,0.0885672620
0.0486666667,0.0070914561,0.0814771416,0.0885685977
0.0488333333,0.0053003389,0.0832694654,0.0885698043
0.0490000000,0.0037450431,0.0848258204,0.0885708635
0.0491666667,0.0024424835,0.0861292757,0.0885717592
0.0493333333,0.0014069647,0.0871655131,0.0885724778
0.0495000000,0.0006499608,0.0879230472,0.0885730080
0.0496666667,0.0001799383,0.0883934033,0.0885733415
0.0498333333,0.0000022235,0.0885712497,0.0885734732
0.0500000000,0.0001189185,0.0884544822,0.0885734007
0.0501666667,0.0005288663,0.0880442589,0.0885731252
0.0503333333,0.0012276666,0.0873449841,0.0885726507
0.0505000000,0.0022077421,0.0863642424,0.0885719845
0.0506666667,0.0034584529,0.0851126836,0.0885711366
0.0508333333,0.0049662586,0.0836038612,0.0885701199
0.0510000000,0.0067149230,0.0818540268,0.0885689497
0.0511666667,0.0086857584,0.0798818852,0.0885676436
0.0513333333,0.0108579058,0.0777083151,0.0885662209
0.0515000000,0.0132086427,0.0753560596,0.0885647023
0.0516666667,0.0157137161,0.0728493937,0.0885631098
0.0518333333,0.0183476919,0.0702137741,0.0885614661
0.0520000000,0.0210843153,0.0674754786,0.0885597938
0.0521666667,0.0238968755,0.0646612403,0.0885581158
0.0523333333,0.0267585689,0.0617978853,0.0885564542
0.0525000000,0.0296428522,0.0589119781,0.0885548303
0.0526666667,0.0325237830,0.0560294811,0.0885532641
0.0528333333,0.0353763392,0.0531754349,0.0885517741
0.0530000000,0.0381767138,0.0503736631,0.0885503769
0.0531666667,0.0409025812,0.0476465059,0.0885490871
0.0533333333,0.0435333301,0.0450145871,0.0885479172
0.0535000000,0.0460502612,0.0424966159,0.0885468771
0.0536666667,0.0484367476,0.0401092267,0.0885459744
0.0538333333,0.0506783570,0.0378668573,0.0885452143
0.0540000000,0.0527629337,0.0357816659,0.0885445996
0.0541666667,0.0546806435,0.0338634873,0.0885441307
0.0543333333,0.0564239803,0.0321198255,0.0885438058
0.0545000000,0.0579877375,0.0305558834,0.0885436210
0.0546666667,0.0593689464,0.0291746241,0.0885435704
0.0548333333,0.0605667834,0.0279768633,0.0885436468
0.0550000000,0.0615824519,0.0269613891,0.0885438410
0.0551666667,0.0624190392,0.0261251038,0.0885441430
0.0553333333,0.0630813556,0.0254631862,0.0885445417
0.0555000000,0.0635757570,0.0249692684,0.0885450254
0.0556666667,0.0639099571,0.0246356246,0.0885455817
0.0558333333,0.0640928314,0.0244533667,0.0885461981
0.0560000000,0.0641342191,0.0244126433,0.0885468624
0.0561666667,0.0640447236,0.0245028386,0.0885475622
0.0563333333,0.0638355181,0.0247127677,0.0885482857
0.0565000000,0.0635181570,0.0250308649,0.0885490219
0.0566666667,0.0631043970,0.0254453630,0.0885497600
0.0568333333,0.0626060299,0.0259444607,0.0885504907
0.0570000000,0.0620347287,0.0265164764,0.0885512051
0.0571666667,0.0614019088,0.0271499869,0.0885518956
0.0573333333,0.0607186055,0.0278339502,0.0885525557
0.0575000000,0.0599953679,0.0285578117,0.0885531796
0.0576666667,0.0592421703,0.0293115927,0.0885537630
0.0578333333,0.0584683396,0.0300859627,0.0885543023
0.0580000000,0.0576825004,0.0308722947,0.0885547952
0.0581666667,0.0568925350,0.0316627049,0.0885552400
0.0583333333,0.0561055590,0.0324500771,0.0885556361
0.0585000000,0.0553279102,0.0332280734,0.0885559836
0.0586666667,0.0545651510,0.0339911324,0.0885562834
0.0588333333,0.0538220808,0.0347344561,0.0885565369
0.0590000000,0.0531027596,0.0354539864,0.0885567461
0.0591666667,0.0524105389,0.0361463744,0.0885569133
0.0593333333,0.0517480999,0.0368089414,0.0885570413
0.0595000000,0.0511174976,0.0374396357,0.0885571332
0.0596666667,0.0505202080,0.0380369841,0.0885571921
0.0598333333,0.0499571793,0.0386000418,0.0885572212
0.0600000000,0.0494288841,0.0391283397,0.0885572239
0.0601666667,0.0489353721,0.0396218314,0.0885572034
0.0603333333,0.0484763224,0.0400808406,0.0885571631
0.0605000000,0.0480510955,0.0405060103,0.0885571059
0.0606666667,0.0476587820,0.0408982528,0.0885570347
0.0608333333,0.0472982495,0.0412587030,0.0885569525
0.0610000000,0.0469681869,0.0415886747,0.0885568616
0.0611666667,0.0466671449,0.0418896195,0.0885567644
0.0613333333,0.0463935728,0.0421630902,0.0885566631
0.0615000000,0.0461458523,0.0424107070,0.0885565593
0.0616666667,0.0459223271,0.0426341278,0.0885564549
0.0618333333,0.0457213290,0.0428350221,0.0885563511
0.0620000000,0.0455412005,0.0430150488,0.0885562493
0.0621666667,0.0453803136,0.0431758367,0.0885561503
0.0623333333,0.0452370858,0.0433189691,0.0885560549
0.0625000000,0.0451099930,0.0434459709,0.0885559639
0.0626666667,0.0449975790,0.0435582985,0.0885558776
0.0628333333,0.0448984637,0.0436573326,0.0885557963
0.0630000000,0.0448113476,0.0437443727,0.0885557204
0.0631666667,0.0447350156,0.0438206342,0.0885556498
0.0633333333,0.0446683379,0.0438872466,0.0885555845
0.0635000000,0.0446102708,0.0439452538,0.0885555246
0.0636666667,0.0445598548,0.0439956150,0.0885554698
0.0638333333,0.0445162125,0.0440392074,0.0885554199
0.0640000000,0.0444785461,0.0440768288,0.0885553748
0.0641666667,0.0444461328,0.0441092013,0.0885553341
0.0643333333,0.0444183218,0.0441369759,0.0885552977
0.0645000000,0.0443945287,0.0441607364,0.0885552651
0.0646666667,0.0443742320,0.0441810042,0.0885552361
0.0648333333,0.0443569673,0.0441982431,0.0885552105
0.0650000000,0.0443423238,0.0442128641,0.0885551878
0.0651666667,0.0443299386,0.0442252294,0.0885551680
0.0653333333,0.0443194930,0.0442356575,0.0885551505
0.0655000000,0.0443107081,0.0442444273,0.0885551354
0.0656666667,0.0443033404,0.0442517817,0.0885551222
0.0658333333,0.0442971786,0.0442579322,0.0885551108
0.0660000000,0.0442920394,0.0442630615,0.0885551009
0.0661666667,0.0442877651,0.0442673273,0.0885550925
0.0663333333,0.0442842199,0.0442708653,0.0885550852
0.0665000000,0.0442812874,0.0442737917,0.0885550790
0.0666666667,0.0442788683,0.0442762054,0.0885550737
0.0668333333,0.0442768783,0.0442781910,0.0885550693
0.0670000000,0.0442752456,0.0442798199,0.0885550655
0.0671666667,0.0442739097,0.0442811526,0.0885550623
0.0673333333,0.0442728196,0.0442822401,0.0885550597
0.0675000000,0.0442719325,0.0442831250,0.0885550574
0.0676666667,0.0442712124,0.0442838431,0.0885550556
0.0678333333,0.0442706296,0.0442844244,0.0885550540
0.0680000000,0.0442701591,0.0442848937,0.0885550527
0.0681666667,0.0442697802,0.0442852715,0.0885550517
0.0683333333,0.0442694760,0.0442855748,0.0885550508
0.0685000000,0.0442692324,0.0442858177,0.0885550501
0.0686666667,0.0442690377,0.0442860118,0.0885550495
0.0688333333,0.0442688827,0.0442861663,0.0885550490
0.0690000000,0.0442687595,0.0442862891,0.0885550486
0.0691666667,0.0442686619,0.0442863864,0.0885550483
0.0693333333,0.0442685847,0.0442864633,0.0885550481
0.0695000000,0.0442685239,0.0442865239,0.0885550478
0.0696666667,0.0442684761,0.0442865716,0.0885550477
0.0698333333,0.0442684386,0.0442866090,0.0885550475
0.0700000000,0.0442684092,0.0442866382,0.0885550474
0.0701666667,0.0442683863,0.0442866610,0.0885550474
0.0703333333,0.0442683685,0.0442866787,0.0885550473
0.0705000000,0.0442683547,0.0442866925,0.0885550472
0.0706666667,0.0442683440,0.0442867032,0.0885550472
0.0708333333,0.0442683358,0.0442867114,0.0885550472
0.0710000000,0.0442683294,0.0442867177,0.0885550471
0.0711666667,0.0442683245,0.0442867226,0.0885550471
0.0713333333,0.0442683208,0.0442867263,0.0885550471
0.0715000000,0.0442683179,0.0442867291,0.0885550471
0.0716666667,0.0442683158,0.0442867313,0.0885550471
0.0718333333,0.0442683141,0.0442867330,0.0885550471
0.0720000000,0.0442683128,0.0442867342,0.0885550471
0.0721666667,0.0442683119,0.0442867352,0.0885550471
0.0723333333,0.0442683112,0.0442867359,0.0885550470
0.0725000000,0.0442683106,0.0442867364,0.0885550470
0.0726666667,0.0442683102,0.0442867368,0.0885550470
0.0728333333,0.0442683099,0.0442867371,0.0885550470
0.0730000000,0.0442683097,0.0442867373,0.0885550470
0.0731666667,0.0442683095,0.0442867375,0.0885550470
0.0733333333,0.0442683094,0.0442867376,0.0885550470
0.0735000000,0.0442683093,0.0442867377,0.0885550470
0.0736666667,0.0442683093,0.0442867378,0.0885550470
0.0738333333,0.0442683092,0.0442867378,0.0885550470
0.0740000000,0.0442683092,0.0442867379,0.0885550470
0.0741666667,0.0442683092,0.0442867379,0.0885550470
0.0743333333,0.0442683091,0.0442867379,0.0885550470
0.0745000000,0.0442683091,0.0442867379,0.0885550470
0.0746666667,0.0442683091,0.0442867379,0.0885550470
0.0748333333,0.0442683091,0.0442867379,0.0885550470
0.0750000000,0.0442683092,0.0442867379,0.0885550470
0.0751666667,0.0442683092,0.0442867378,0.0885550470
0.0753333333,0.0442683092,0.0442867378,0.0885550470
0.0755000000,0.0442683093,0.0442867378,0.0885550470
0.0756666667,0.0442683094,0.0442867377,0.0885550470
0.0758333333,0.0442683095,0.0442867376,0.0885550470
0.0760000000,0.0442683096,0.0442867375,0.0885550470
0.0761666667,0.0442683098,0.0442867373,0.0885550470
0.0763333333,0.0442683100,0.0442867371,0.0885550470
0.0765000000,0.0442683103,0.0442867367,0.0885550470
0.0766666667,0.0442683107,0.0442867363,0.0885550470
0.0768333333,0.0442683112,0.0442867358,0.0885550470
0.0770000000,0.0442683119,0.0442867351,0.0885550470
0.0771666667,0.0442683129,0.0442867342,0.0885550471
0.0773333333,0.0442683141,0.0442867330,0.0885550471
0.0775000000,0.0442683157,0.0442867314,0.0885550471
0.0776666667,0.0442683177,0.0442867293,0.0885550471
0.0778333333,0.0442683204,0.0442867267,0.0885550471
0.0780000000,0.0442683239,0.0442867232,0.0885550471
0.0781666667,0.0442683284,0.0442867187,0.0885550471
0.0783333333,0.0442683342,0.0442867129,0.0885550471
0.0785000000,0.0442683417,0.0442867055,0.0885550472
0.0786666667,0.0442683513,0.0442866959,0.0885550472
0.0788333333,0.0442683637,0.0442866836,0.0885550472
0.0790000000,0.0442683794,0.0442866679,0.0885550473
0.0791666667,0.0442683996,0.0442866478,0.0885550474
0.0793333333,0.0442684252,0.0442866223,0.0885550475
0.0795000000,0.0442684578,0.0442865898,0.0885550476
0.0796666667,0.0442684990,0.0442865487,0.0885550477
0.0798333333,0.0442685511,0.0442864968,0.0885550479
0.0800000000,0.0442686168,0.0442864313,0.0885550481
0.0801666667,0.0442686995,0.0442863489,0.0885550483
0.0803333333,0.0442688032,0.0442862455,0.0885550487
0.0805000000,0.0442689330,0.0442861161,0.0885550490
0.0806666667,0.0442690951,0.0442859544,0.0885550495
0.0808333333,0.0442692970,0.0442857531,0.0885550501
0.0810000000,0.0442695480,0.0442855028,0.0885550508
0.0811666667,0.0442698591,0.0442851925,0.0885550516
0.0813333333,0.0442702438,0.0442848088,0.0885550526
0.0815000000,0.0442707185,0.0442843354,0.0885550538
0.0816666667,0.0442713026,0.0442837527,0.0885550553
0.0818333333,0.0442720197,0.0442830374,0.0885550571
0.0820000000,0.0442728977,0.0442821614,0.0885550591
0.0821666667,0.0442739704,0.0442810913,0.0885550616
0.0823333333,0.0442752774,0.0442797872,0.0885550646
0.0825000000,0.0442768660,0.0442782021,0.0885550681
0.0826666667,0.0442787921,0.0442762801,0.0885550722
0.0828333333,0.0442811214,0.0442739555,0.0885550770
