0,9.21325e-06
0.00333333,9.21325e-06
0.00666667,1.00212e-05
0.01,1.1683e-05
0.0133333,1.42919e-05
0.0166667,1.79903e-05
0.02,2.29725e-05
0.0233333,2.9489e-05
0.0266667,3.78508e-05
0.03,4.84344e-05
0.0333333,6.16869e-05
0.0366667,7.81309e-05
0.04,9.837e-05
0.0433333,0.000123092
0.0466667,0.000153072
0.05,0.000189172
0.0533333,0.000232345
0.0566667,0.000283626
0.06,0.000344127
0.0633333,0.00041503
0.0666667,0.000497573
0.07,0.000593031
0.0733333,0.000702696
0.0766667,0.000827854
0.08,0.000969755
0.0833333,0.00112958
0.0866667,0.0013084
0.09,0.00150717
0.0933333,0.00172662
0.0966667,0.00196731
0.1,0.0022295
0.103333,0.00251318
0.106667,0.00281801
0.11,0.00314329
0.113333,0.00348792
0.116667,0.00385043
0.12,0.00422893
0.123333,0.00462113
0.126667,0.00502436
0.13,0.00543558
0.133333,0.00585139
0.136667,0.00626811
0.14,0.00668184
0.143333,0.00708846
0.146667,0.00748376
0.15,0.00786349
0.153333,0.00822343
0.156667,0.00855947
0.16,0.0088677
0.163333,0.0091445
0.166667,0.00938656
0.17,0.00959102
0.173333,0.00975545
0.176667,0.00987795
0.18,0.00995717
0.183333,0.00999234
0.186667,0.00998326
0.19,0.00993033
0.193333,0.0098345
0.196667,0.00969729
0.2,0.00952069
0.203333,0.00930718
0.206667,0.00905962
0.21,0.00878121
0.213333,0.00847544
0.216667,0.00814599
0.22,0.00779668
0.223333,0.00743137
0.226667,0.00705393
0.23,0.00666818
0.233333,0.00627778
0.236667,0.00588622
0.24,0.00549678
0.243333,0.00511247
0.246667,0.00473601
0.25,0.0043698
0.253333,0.00401595
0.256667,0.00367621
0.26,0.00335201
0.263333,0.00304447
0.266667,0.00275441
0.27,0.00248236
0.273333,0.00222856
0.276667,0.00199306
0.28,0.00177565
0.283333,0.00157595
0.286667,0.00139343
0.29,0.00122741
0.293333,0.00107713
0.296667,0.000941728
0.3,0.00082029
0.303333,0.000711872
0.306667,0.000615511
0.31,0.000530245
0.313333,0.000455124
0.316667,0.000389227
0.32,0.000331668
0.323333,0.000281602
0.326667,0.000238236
0.33,0.000200828
0.333333,0.000168692
0.336667,0.000141196
0.34,0.000117764
0.343333,9.78757e-05
0.346667,8.10612e-05
0.35,6.6901e-05
0.353333,5.50225e-05
0.356667,4.50963e-05
0.36,3.68334e-05
0.363333,2.99811e-05
0.366667,2.432e-05
0.37,1.96605e-05
0.373333,1.58397e-05
0.376667,1.27182e-05
0.38,1.01775e-05
0.383333,8.11686e-06
0.386667,6.45178e-06
0.39,5.11116e-06
0.393333,4.03563e-06
0.396667,3.17586e-06
0.4,2.491e-06
0.403333,1.94739e-06
0.406667,1.51742e-06
0.41,1.17852e-06
0.413333,9.12325e-07
0.416667,7.03961e-07
0.42,5.41427e-07
0.423333,4.15075e-07
