0,0.0039644
0.00333333,0.0039644
0.00666667,0.00396439
0.01,0.00396437
0.0133333,0.00396434
0.0166667,0.00396431
0.02,0.00396426
0.0233333,0.00396421
0.0266667,0.00396415
0.03,0.00396409
0.0333333,0.00396401
0.0366667,0.00396392
0.04,0.00396382
0.0433333,0.00396372
0.0466667,0.00396361
0.05,0.00396349
0.0533333,0.00396336
0.0566667,0.00396322
0.06,0.00396307
0.0633333,0.00396292
0.0666667,0.00396276
0.07,0.00396258
0.0733333,0.0039624
0.0766667,0.00396221
0.08,0.00396201
0.0833333,0.00396181
0.0866667,0.00396159
0.09,0.00396137
0.0933333,0.00396114
0.0966667,0.0039609
0.1,0.00396065
0.103333,0.00396039
0.106667,0.00396012
0.11,0.00395984
0.113333,0.00395956
0.116667,0.00395927
0.12,0.00395897
0.123333,0.00395866
0.126667,0.00395835
0.13,0.00395802
0.133333,0.00395769
0.136667,0.00395735
0.14,0.00395699
0.143333,0.00395664
0.146667,0.00395627
0.15,0.00395589
0.153333,0.00395551
0.156667,0.00395512
0.16,0.00395472
0.163333,0.00395431
0.166667,0.0039539
0.17,0.00395347
0.173333,0.00395304
0.176667,0.0039526
0.18,0.00395215
0.183333,0.00395169
0.186667,0.00395122
0.19,0.00395075
0.193333,0.00395027
0.196667,0.00394978
0.2,0.00394929
0.203333,0.00394878
0.206667,0.00394827
0.21,0.00394775
0.213333,0.00394722
0.216667,0.00394668
0.22,0.00394613
0.223333,0.00394558
0.226667,0.00394502
0.23,0.00394445
0.233333,0.00394388
0.236667,0.0039433
0.24,0.0039427
0.243333,0.00394211
0.246667,0.0039415
0.25,0.00394088
0.253333,0.00394026
0.256667,0.00393963
0.26,0.00393899
0.263333,0.00393835
0.266667,0.00393769
0.27,0.00393704
0.273333,0.00393637
0.276667,0.0039357
0.28,0.00393502
0.283333,0.00393433
0.286667,0.00393363
0.29,0.00393292
0.293333,0.00393221
0.296667,0.00393149
0.3,0.00393077
0.303333,0.00393003
0.306667,0.00392929
0.31,0.00392855
0.313333,0.00392779
0.316667,0.00392703
0.32,0.00392627
0.323333,0.00392549
0.326667,0.00392471
0.33,0.00392392
0.333333,0.00392313
0.336667,0.00392233
0.34,0.00392151
0.343333,0.0039207
0.346667,0.00391987
0.35,0.00391904
0.353333,0.0039182
0.356667,0.00391736
0.36,0.00391651
0.363333,0.00391566
0.366667,0.0039148
0.37,0.00391393
0.373333,0.00391306
0.376667,0.00391218
0.38,0.00391129
0.383333,0.0039104
0.386667,0.0039095
0.39,0.00390859
0.393333,0.00390768
0.396667,0.00390675
0.4,0.00390583
0.403333,0.00390489
0.406667,0.00390396
0.41,0.00390301
0.413333,0.00390206
0.416667,0.00390111
0.42,0.00390015
0.423333,0.00389919
0.426667,0.00389822
0.43,0.00389725
0.433333,0.00389627
0.436667,0.00389529
0.44,0.0038943
0.443333,0.00389331
0.446667,0.0038923
0.45,0.0038913
0.453333,0.00389028
0.456667,0.00388927
0.46,0.00388825
0.463333,0.00388722
0.466667,0.0038862
0.47,0.00388517
0.473333,0.00388414
0.476667,0.00388311
0.48,0.00388208
0.483333,0.00388105
0.486667,0.00388003
0.49,0.00387901
0.493333,0.00387799
0.496667,0.00387698
0.5,0.00387597
0.503333,0.00387698
0.506667,0.00387799
0.51,0.00387901
0.513333,0.00388003
0.516667,0.00388105
0.52,0.00388208
0.523333,0.00388311
0.526667,0.00388414
0.53,0.00388517
0.533333,0.0038862
0.536667,0.00388722
0.54,0.00388825
0.543333,0.00388927
0.546667,0.00389028
0.55,0.0038913
0.553333,0.0038923
0.556667,0.00389331
0.56,0.0038943
0.563333,0.00389529
0.566667,0.00389627
0.57,0.00389725
0.573333,0.00389822
0.576667,0.00389919
0.58,0.00390015
0.583333,0.00390111
0.586667,0.00390206
0.59,0.00390301
0.593333,0.00390396
0.596667,0.00390489
0.6,0.00390583
0.603333,0.00390675
0.606667,0.00390768
0.61,0.00390859
0.613333,0.0039095
0.616667,0.0039104
0.62,0.00391129
0.623333,0.00391218
0.626667,0.00391306
0.63,0.00391393
0.633333,0.0039148
0.636667,0.00391566
0.64,0.00391651
0.643333,0.00391736
0.646667,0.0039182
0.65,0.00391904
0.653333,0.00391987
0.656667,0.0039207
