0,1.4886e-06
0.00333333,1.4886e-06
0.00666667,1.46806e-06
0.01,1.42718e-06
0.0133333,1.36644e-06
0.0166667,1.28643e-06
0.02,1.18816e-06
0.0233333,1.07261e-06
0.0266667,9.41332e-07
0.03,7.95733e-07
0.0333333,6.37891e-07
0.0366667,4.69635e-07
0.04,2.9354e-07
0.0433333,1.11815e-07
0.0466667,-7.26036e-08
0.05,-2.57178e-07
0.0533333,-4.38848e-07
0.0566667,-6.14827e-07
0.06,-7.82256e-07
0.0633333,-9.3822e-07
0.0666667,-1.0804e-06
0.07,-1.20596e-06
0.0733333,-1.31336e-06
0.0766667,-1.40021e-06
0.08,-1.46571e-06
0.0833333,-1.50848e-06
0.0866667,-1.52823e-06
0.09,-1.52502e-06
0.0933333,-1.4989e-06
0.0966667,-1.45146e-06
0.1,-1.38324e-06
0.103333,-1.29672e-06
0.106667,-1.19353e-06
0.11,-1.07608e-06
0.113333,-9.47413e-07
0.116667,-8.09449e-07
0.12,-6.65957e-07
0.123333,-5.19037e-07
0.126667,-3.71627e-07
0.13,-2.26813e-07
0.133333,-8.60413e-08
0.136667,4.74586e-08
0.14,1.72415e-07
0.143333,2.87428e-07
0.146667,3.90325e-07
0.15,4.81397e-07
0.153333,5.59309e-07
0.156667,6.23599e-07
0.16,6.7535e-07
0.163333,7.13519e-07
0.166667,7.39007e-07
0.17,7.52844e-07
0.173333,7.53959e-07
0.176667,7.43456e-07
0.18,7.21353e-07
0.183333,6.85725e-07
0.186667,6.36913e-07
0.19,5.73794e-07
0.193333,4.9343e-07
0.196667,3.94941e-07
0.2,2.7522e-07
0.203333,1.27641e-07
0.206667,-5.3953e-08
0.21,-2.78486e-07
0.213333,-5.59685e-07
0.216667,-9.11871e-07
0.22,-1.35224e-06
0.223333,-1.90585e-06
0.226667,-2.60299e-06
0.23,-3.47809e-06
0.233333,-4.57514e-06
0.236667,-5.94892e-06
0.24,-7.66286e-06
0.243333,-9.79254e-06
0.246667,-1.24306e-05
0.25,-1.56861e-05
0.253333,-1.96843e-05
0.256667,-2.45721e-05
0.26,-3.05225e-05
0.263333,-3.77338e-05
0.266667,-4.64304e-05
0.27,-5.68668e-05
0.273333,-6.93326e-05
0.276667,-8.41521e-05
0.28,-0.000101683
0.283333,-0.000122317
0.286667,-0.000146482
0.29,-0.000174644
0.293333,-0.000207301
0.296667,-0.000244976
0.3,-0.000288219
0.303333,-0.000337593
0.306667,-0.000393677
0.31,-0.000457052
0.313333,-0.000528287
0.316667,-0.000607929
0.32,-0.000696487
0.323333,-0.000794418
0.326667,-0.000902109
0.33,-0.00101987
0.333333,-0.00114789
0.336667,-0.00128626
0.34,-0.00143494
0.343333,-0.0015937
0.346667,-0.00176218
0.35,-0.00193984
0.353333,-0.00212593
