x,y
-0.310386,-0.0609142
-0.310188,-0.0621236
-0.309986,-0.0633322
-0.30978,-0.06454
-0.309571,-0.065747
-0.309357,-0.0669532
-0.309139,-0.0681586
-0.308918,-0.0693631
-0.308693,-0.0705668
-0.308464,-0.0717695
-0.308231,-0.0729714
-0.307995,-0.0741724
-0.307754,-0.0753724
-0.30751,-0.0765716
-0.307262,-0.0777697
-0.30701,-0.0789669
-0.306754,-0.0801632
-0.306495,-0.0813584
-0.306231,-0.0825526
-0.305964,-0.0837458
-0.305693,-0.084938
-0.305419,-0.0861291
-0.30514,-0.0873192
-0.304858,-0.0885081
-0.304572,-0.089696
-0.304282,-0.0908828
-0.303989,-0.0920684
-0.303691,-0.093253
-0.303391,-0.0944363
-0.303086,-0.0956186
-0.302777,-0.0967996
-0.302465,-0.0979794
-0.302149,-0.0991581
-0.30183,-0.100336
-0.301507,-0.101512
-0.30118,-0.102687
-0.300849,-0.10386
-0.300515,-0.105033
-0.300177,-0.106204
-0.299835,-0.107374
-0.299489,-0.108542
-0.29914,-0.109709
-0.298788,-0.110875
-0.298431,-0.11204
-0.298072,-0.113203
-0.297708,-0.114365
-0.297341,-0.115525
-0.29697,-0.116684
-0.296596,-0.117842
-0.296217,-0.118998
-0.295836,-0.120152
-0.295451,-0.121306
-0.295062,-0.122457
-0.294669,-0.123608
-0.294274,-0.124756
-0.293874,-0.125904
-0.293471,-0.127049
-0.293064,-0.128194
-0.292654,-0.129336
-0.292241,-0.130477
-0.291824,-0.131617
-0.291403,-0.132755
-0.290979,-0.133891
-0.290551,-0.135026
-0.29012,-0.136159
-0.289685,-0.13729
-0.289247,-0.13842
-0.288806,-0.139549
-0.28836,-0.140675
-0.287912,-0.1418
-0.28746,-0.142923
-0.287005,-0.144044
-0.286546,-0.145164
-0.286084,-0.146282
-0.285618,-0.147398
-0.285149,-0.148513
-0.284677,-0.149626
-0.284201,-0.150737
-0.283722,-0.151846
-0.28324,-0.152953
-0.282754,-0.154059
-0.282265,-0.155162
-0.281772,-0.156264
-0.281276,-0.157364
-0.280777,-0.158463
-0.280275,-0.159559
-0.279769,-0.160653
-0.27926,-0.161746
-0.278747,-0.162837
-0.278232,-0.163925
-0.277713,-0.165012
-0.277191,-0.166097
-0.276666,-0.16718
-0.276137,-0.168261
-0.275605,-0.16934
-0.27507,-0.170417
-0.274532,-0.171492
-0.27399,-0.172565
-0.273446,-0.173636
-0.272898,-0.174705
-0.272347,-0.175772
-0.271793,-0.176837
-0.271236,-0.1779
-0.270675,-0.178961
-0.270112,-0.18002
-0.269545,-0.181077
-0.268975,-0.182132
-0.268403,-0.183184
-0.267827,-0.184235
-0.267248,-0.185283
-0.266665,-0.186329
-0.26608,-0.187373
-0.265492,-0.188415
-0.264901,-0.189455
-0.264307,-0.190492
-0.263709,-0.191528
-0.263109,-0.192561
-0.262506,-0.193592
-0.2619,-0.194621
-0.26129,-0.195648
-0.260678,-0.196672
-0.260063,-0.197694
-0.259445,-0.198714
-0.258824,-0.199732
-0.2582,-0.200747
-0.257573,-0.201761
-0.256943,-0.202771
-0.256311,-0.20378
-0.255675,-0.204786
-0.255037,-0.20579
-0.254395,-0.206792
-0.253751,-0.207792
-0.253104,-0.208789
-0.252454,-0.209783
-0.251802,-0.210776
-0.251146,-0.211766
-0.250488,-0.212754
-0.249827,-0.213739
-0.249163,-0.214722
-0.248497,-0.215702
-0.247827,-0.216681
-0.247155,-0.217656
-0.246481,-0.21863
-0.245803,-0.219601
-0.245123,-0.220569
-0.24444,-0.221535
-0.243754,-0.222499
-0.243066,-0.22346
-0.242375,-0.224419
-0.241682,-0.225375
-0.240985,-0.226329
-0.240286,-0.227281
-0.239585,-0.22823
-0.238881,-0.229176
-0.238174,-0.23012
-0.237465,-0.231061
-0.236753,-0.232
-0.236039,-0.232937
-0.235322,-0.233871
-0.234602,-0.234802
-0.23388,-0.235731
-0.233155,-0.236657
-0.232428,-0.237581
-0.231699,-0.238502
-0.230967,-0.239421
-0.230232,-0.240337
-0.229495,-0.24125
-0.228756,-0.242161
-0.228014,-0.243069
-0.227269,-0.243975
-0.226522,-0.244878
-0.225773,-0.245779
-0.225022,-0.246677
-0.224268,-0.247572
-0.223511,-0.248465
-0.222753,-0.249355
-0.221992,-0.250242
-0.221228,-0.251127
-0.220462,-0.252009
-0.219694,-0.252888
-0.218924,-0.253765
-0.218151,-0.254639
-0.217376,-0.255511
-0.216599,-0.25638
-0.21582,-0.257246
-0.215038,-0.258109
-0.214254,-0.25897
-0.213468,-0.259828
-0.212679,-0.260683
-0.211889,-0.261536
-0.211096,-0.262386
-0.210301,-0.263233
-0.209504,-0.264078
-0.208705,-0.26492
-0.207903,-0.265759
-0.207099,-0.266595
-0.206294,-0.267429
-0.205486,-0.26826
-0.204676,-0.269088
-0.203864,-0.269913
-0.20305,-0.270736
-0.202234,-0.271556
-0.201415,-0.272373
-0.200595,-0.273187
-0.199773,-0.273999
-0.198948,-0.274808
-0.198122,-0.275614
-0.197294,-0.276417
-0.196463,-0.277217
-0.195631,-0.278015
-0.194797,-0.27881
-0.193961,-0.279602
-0.193122,-0.280391
-0.192282,-0.281178
-0.19144,-0.281961
-0.190596,-0.282742
-0.18975,-0.28352
-0.188903,-0.284295
-0.188053,-0.285068
-0.187202,-0.285837
-0.186348,-0.286604
-0.185493,-0.287368
-0.184636,-0.288129
-0.183777,-0.288887
-0.182917,-0.289643
-0.182054,-0.290395
-0.18119,-0.291145
-0.180324,-0.291892
-0.179456,-0.292636
-0.178587,-0.293377
-0.177716,-0.294115
-0.176843,-0.294851
-0.175968,-0.295583
-0.175092,-0.296313
-0.174214,-0.29704
-0.173334,-0.297764
-0.172452,-0.298485
-0.171569,-0.299203
-0.170685,-0.299918
-0.169798,-0.300631
-0.16891,-0.30134
-0.16802,-0.302047
-0.167129,-0.302751
-0.166236,-0.303452
-0.165342,-0.30415
-0.164446,-0.304845
-0.163548,-0.305537
-0.162649,-0.306226
-0.161749,-0.306913
-0.160846,-0.307596
-0.159943,-0.308277
-0.159038,-0.308955
-0.158131,-0.309629
-0.157223,-0.310301
-0.156313,-0.31097
-0.155402,-0.311636
-0.154489,-0.312299
-0.153575,-0.31296
-0.15266,-0.313617
-0.151743,-0.314271
-0.150825,-0.314923
-0.149905,-0.315571
-0.148984,-0.316217
-0.148062,-0.31686
-0.147138,-0.3175
-0.146213,-0.318136
-0.145286,-0.31877
-0.144358,-0.319401
-0.143429,-0.32003
-0.142499,-0.320655
-0.141567,-0.321277
-0.140634,-0.321896
-0.139699,-0.322513
-0.138764,-0.323126
-0.137827,-0.323737
-0.136889,-0.324344
-0.135949,-0.324949
-0.135009,-0.32555
-0.134067,-0.326149
-0.133124,-0.326745
-0.13218,-0.327338
-0.131234,-0.327928
-0.130288,-0.328515
-0.12934,-0.329099
-0.128391,-0.32968
-0.127441,-0.330258
-0.12649,-0.330834
-0.125538,-0.331406
-0.124584,-0.331975
-0.12363,-0.332542
-0.122674,-0.333105
-0.121717,-0.333666
-0.12076,-0.334223
-0.119801,-0.334778
-0.118841,-0.33533
-0.11788,-0.335879
-0.116918,-0.336424
-0.115955,-0.336967
-0.114991,-0.337507
-0.114026,-0.338044
-0.11306,-0.338578
-0.112093,-0.33911
-0.111125,-0.339638
-0.110156,-0.340163
-0.109186,-0.340685
-0.108216,-0.341205
-0.107244,-0.341721
-0.106271,-0.342235
-0.105298,-0.342745
-0.104323,-0.343253
-0.103348,-0.343758
-0.102372,-0.34426
-0.101394,-0.344759
-0.100416,-0.345254
-0.0994377,-0.345747
-0.098458,-0.346238
-0.0974775,-0.346725
-0.0964962,-0.347209
-0.0955141,-0.34769
-0.0945311,-0.348169
-0.0935474,-0.348644
-0.0925629,-0.349116
-0.0915776,-0.349586
-0.0905915,-0.350053
-0.0896047,-0.350516
-0.0886172,-0.350977
-0.0876289,-0.351435
-0.0866398,-0.35189
-0.0856501,-0.352342
-0.0846596,-0.352791
-0.0836685,-0.353237
-0.0826766,-0.353681
-0.0816841,-0.354121
-0.0806909,-0.354559
-0.079697,-0.354993
-0.0787025,-0.355425
-0.0777074,-0.355853
-0.0767116,-0.356279
-0.0757151,-0.356702
-0.0747181,-0.357122
-0.0737205,-0.357539
-0.0727222,-0.357954
-0.0717234,-0.358365
-0.070724,-0.358773
-0.069724,-0.359179
-0.0687235,-0.359581
-0.0677224,-0.359981
-0.0667207,-0.360378
-0.0657185,-0.360772
-0.0647158,-0.361163
-0.0637126,-0.361551
-0.0627089,-0.361936
-0.0617047,-0.362319
-0.0606999,-0.362698
-0.0596947,-0.363075
-0.0586891,-0.363449
-0.0576829,-0.36382
-0.0566763,-0.364188
-0.0556693,-0.364553
-0.0546618,-0.364915
-0.0536539,-0.365275
-0.0526456,-0.365631
-0.0516369,-0.365985
-0.0506277,-0.366336
-0.0496182,-0.366684
-0.0486082,-0.367029
-0.0475979,-0.367371
-0.0465873,-0.36771
-0.0455762,-0.368047
-0.0445648,-0.368381
-0.0435531,-0.368711
-0.042541,-0.369039
-0.0415286,-0.369365
-0.0405159,-0.369687
-0.0395029,-0.370006
-0.0384896,-0.370323
-0.037476,-0.370637
-0.036462,-0.370948
-0.0354479,-0.371256
-0.0344334,-0.371561
-0.0334187,-0.371864
-0.0324037,-0.372164
-0.0313885,-0.372461
-0.030373,-0.372755
-0.0293574,-0.373046
-0.0283415,-0.373334
-0.0273253,-0.37362
-0.026309,-0.373903
-0.0252925,-0.374183
-0.0242758,-0.37446
-0.0232589,-0.374734
-0.0222418,-0.375006
-0.0212246,-0.375275
-0.0202072,-0.375541
-0.0191897,-0.375804
-0.018172,-0.376065
-0.0171542,-0.376322
-0.0161362,-0.376577
-0.0151182,-0.376829
-0.0141,-0.377079
-0.0130817,-0.377325
-0.0120634,-0.377569
-0.0110449,-0.37781
-0.0100264,-0.378048
-0.00900774,-0.378284
-0.00798906,-0.378517
-0.00697032,-0.378747
-0.00595153,-0.378974
-0.0049327,-0.379199
-0.00391384,-0.37942
-0.00289494,-0.379639
-0.00187602,-0.379856
-0.000857095,-0.380069
0.00016184,-0.38028
0.00118077,-0.380488
0.0021997,-0.380694
0.00321861,-0.380896
0.0042375,-0.381096
0.00525636,-0.381293
0.00627518,-0.381488
0.00729395,-0.38168
0.00831267,-0.381869
0.00933134,-0.382055
0.0103499,-0.382239
0.0113685,-0.38242
0.0123869,-0.382598
0.0134053,-0.382774
0.0144235,-0.382947
0.0154417,-0.383117
0.0164597,-0.383284
0.0174777,-0.383449
0.0184955,-0.383611
0.0195132,-0.383771
0.0205307,-0.383928
0.0215482,-0.384082
0.0225654,-0.384233
0.0235825,-0.384382
0.0245995,-0.384528
0.0256162,-0.384672
0.0266328,-0.384813
0.0276492,-0.384951
0.0286655,-0.385086
0.0296815,-0.385219
0.0306973,-0.38535
0.0317129,-0.385477
0.0327283,-0.385602
0.0337435,-0.385725
0.0347584,-0.385845
0.0357731,-0.385962
0.0367876,-0.386076
0.0378018,-0.386188
0.0388158,-0.386298
0.0398295,-0.386404
0.0408429,-0.386508
0.0418561,-0.38661
0.042869,-0.386709
0.0438815,-0.386805
0.0448938,-0.386899
0.0459058,-0.38699
0.0469175,-0.387079
0.0479289,-0.387165
0.0489399,-0.387248
0.0499507,-0.387329
0.0509611,-0.387407
0.0519711,-0.387483
0.0529809,-0.387556
0.0539902,-0.387627
0.0549993,-0.387695
0.0560079,-0.38776
0.0570162,-0.387823
0.0580241,-0.387884
0.0590316,-0.387942
0.0600388,-0.387997
0.0610455,-0.38805
0.0620519,-0.3881
0.0630579,-0.388148
0.0640634,-0.388193
0.0650685,-0.388236
0.0660732,-0.388276
0.0670775,-0.388314
0.0680814,-0.388349
0.0690848,-0.388382
0.0700877,-0.388412
0.0710903,-0.38844
0.0720923,-0.388465
0.0730939,-0.388488
0.074095,-0.388508
0.0750957,-0.388526
0.0760959,-0.388541
0.0770956,-0.388554
0.0780948,-0.388564
0.0790935,-0.388572
0.0800917,-0.388577
0.0810894,-0.38858
0.0820866,-0.388581
0.0830833,-0.388579
0.0840794,-0.388575
0.0850751,-0.388568
0.0860702,-0.388559
0.0870647,-0.388547
0.0880587,-0.388533
0.0890522,-0.388516
0.0900451,-0.388497
0.0910374,-0.388476
0.0920292,-0.388452
0.0930204,-0.388426
0.094011,-0.388397
0.0950011,-0.388366
0.0959905,-0.388333
0.0969794,-0.388297
0.0979677,-0.388259
0.0989553,-0.388218
0.0999424,-0.388175
0.100929,-0.38813
0.101915,-0.388082
0.1029,-0.388032
0.103884,-0.38798
0.104868,-0.387925
0.105852,-0.387868
0.106834,-0.387808
0.107816,-0.387746
0.108798,-0.387682
0.109778,-0.387616
0.110759,-0.387547
0.111738,-0.387475
0.112717,-0.387402
0.113695,-0.387326
0.114672,-0.387248
0.115649,-0.387167
0.116625,-0.387084
0.1176,-0.386999
0.118574,-0.386911
0.119548,-0.386822
0.120521,-0.386729
0.121494,-0.386635
0.122466,-0.386538
0.123437,-0.386439
0.124407,-0.386338
0.125376,-0.386235
0.126345,-0.386129
0.127313,-0.386021
0.12828,-0.38591
0.129247,-0.385798
0.130213,-0.385683
0.131178,-0.385566
0.132142,-0.385446
0.133106,-0.385324
0.134068,-0.385201
0.13503,-0.385074
0.135991,-0.384946
0.136952,-0.384815
0.137911,-0.384682
0.13887,-0.384547
0.139828,-0.38441
0.140785,-0.384271
0.141741,-0.384129
0.142697,-0.383985
0.143652,-0.383839
0.144606,-0.38369
0.145559,-0.38354
0.146511,-0.383387
0.147462,-0.383232
0.148413,-0.383075
0.149362,-0.382916
0.150311,-0.382754
0.151259,-0.382591
0.152206,-0.382425
0.153153,-0.382257
0.154098,-0.382087
0.155043,-0.381915
0.155986,-0.38174
0.156929,-0.381563
0.157871,-0.381385
0.158812,-0.381204
0.159752,-0.381021
0.160691,-0.380836
0.16163,-0.380648
0.162567,-0.380459
0.163504,-0.380268
0.164439,-0.380074
0.165374,-0.379878
0.166308,-0.37968
0.167241,-0.37948
0.168173,-0.379278
0.169104,-0.379074
0.170034,-0.378868
0.170963,-0.378659
0.171891,-0.378449
0.172818,-0.378236
0.173745,-0.378022
0.17467,-0.377805
0.175594,-0.377587
0.176518,-0.377366
0.17744,-0.377143
0.178362,-0.376918
0.179282,-0.376691
0.180202,-0.376462
0.18112,-0.376231
0.182038,-0.375998
0.182955,-0.375763
0.18387,-0.375526
0.184785,-0.375286
0.185699,-0.375045
0.186611,-0.374802
0.187523,-0.374557
0.188433,-0.374309
0.189343,-0.37406
0.190252,-0.373809
0.191159,-0.373556
0.192066,-0.3733
0.192971,-0.373043
0.193876,-0.372784
0.194779,-0.372523
0.195682,-0.372259
0.196583,-0.371994
0.197483,-0.371727
0.198383,-0.371458
0.199281,-0.371187
0.200178,-0.370914
0.201074,-0.370639
0.20197,-0.370362
0.202864,-0.370083
0.203757,-0.369802
0.204648,-0.369519
0.205539,-0.369234
0.206429,-0.368948
0.207318,-0.368659
0.208205,-0.368369
0.209092,-0.368076
0.209977,-0.367782
0.210862,-0.367486
0.211745,-0.367188
0.212627,-0.366887
0.213508,-0.366586
0.214388,-0.366282
0.215267,-0.365976
0.216144,-0.365668
0.217021,-0.365359
0.217897,-0.365047
0.218771,-0.364734
0.219644,-0.364419
0.220516,-0.364102
0.221387,-0.363783
0.222257,-0.363462
0.223126,-0.36314
0.223993,-0.362815
0.22486,-0.362489
0.225725,-0.362161
0.226589,-0.361831
0.227452,-0.361499
0.228314,-0.361165
0.229175,-0.36083
0.230034,-0.360493
0.230893,-0.360153
0.23175,-0.359813
0.232606,-0.35947
0.233461,-0.359125
0.234315,-0.358779
0.235167,-0.358431
0.236018,-0.358081
0.236869,-0.357729
0.237718,-0.357375
0.238565,-0.35702
0.239412,-0.356663
0.240257,-0.356304
0.241102,-0.355944
0.241945,-0.355581
0.242786,-0.355217
0.243627,-0.354851
0.244466,-0.354483
0.245305,-0.354114
0.246142,-0.353743
0.246977,-0.35337
0.247812,-0.352995
0.248645,-0.352619
0.249477,-0.35224
0.250308,-0.351861
0.251138,-0.351479
0.251966,-0.351096
0.252794,-0.350711
0.25362,-0.350324
0.254444,-0.349935
0.255268,-0.349545
0.25609,-0.349153
0.256911,-0.34876
0.257731,-0.348364
0.258549,-0.347967
0.259367,-0.347569
0.260183,-0.347168
0.260997,-0.346766
0.261811,-0.346363
0.262623,-0.345957
0.263434,-0.34555
0.264244,-0.345142
0.265052,-0.344731
0.265859,-0.344319
0.266665,-0.343906
0.26747,-0.34349
0.268273,-0.343074
0.269075,-0.342655
0.269876,-0.342235
0.270675,-0.341813
0.271473,-0.341389
0.27227,-0.340964
0.273066,-0.340538
0.27386,-0.340109
0.274653,-0.339679
0.275445,-0.339248
0.276235,-0.338815
0.277024,-0.33838
0.277812,-0.337943
0.278598,-0.337505
0.279384,-0.337066
0.280167,-0.336625
0.28095,-0.336182
0.281731,-0.335738
0.282511,-0.335292
0.28329,-0.334845
0.284067,-0.334396
0.284843,-0.333945
0.285617,-0.333493
0.286391,-0.333039
0.287162,-0.332584
0.287933,-0.332127
0.288702,-0.331669
0.28947,-0.331209
0.290237,-0.330748
0.291002,-0.330285
0.291766,-0.32982
0.292528,-0.329354
0.293289,-0.328887
0.294049,-0.328418
0.294808,-0.327947
0.295565,-0.327475
0.29632,-0.327002
0.297075,-0.326526
0.297828,-0.32605
0.298579,-0.325572
0.29933,-0.325092
0.300079,-0.324611
0.300826,-0.324129
0.301572,-0.323645
0.302317,-0.323159
0.30306,-0.322672
0.303802,-0.322184
0.304543,-0.321694
0.305282,-0.321203
0.30602,-0.32071
0.306757,-0.320216
0.307492,-0.31972
0.308226,-0.319223
0.308958,-0.318724
0.309689,-0.318224
0.310418,-0.317723
0.311146,-0.31722
0.311873,-0.316716
0.312598,-0.31621
0.313322,-0.315703
0.314045,-0.315194
0.314766,-0.314684
0.315486,-0.314173
0.316204,-0.31366
0.316921,-0.313146
0.317636,-0.31263
0.31835,-0.312113
0.319063,-0.311595
0.319774,-0.311075
0.320484,-0.310554
0.321192,-0.310031
0.321899,-0.309508
0.322605,-0.308982
0.323309,-0.308456
0.324012,-0.307928
0.324713,-0.307398
0.325413,-0.306867
0.326111,-0.306335
0.326808,-0.305802
0.327503,-0.305267
0.328197,-0.304731
0.32889,-0.304194
0.329581,-0.303655
0.330271,-0.303115
0.330959,-0.302573
0.331646,-0.30203
0.332331,-0.301486
0.333015,-0.300941
0.333697,-0.300394
0.334378,-0.299846
0.335058,-0.299297
0.335736,-0.298746
0.336413,-0.298194
0.337088,-0.297641
0.337761,-0.297086
0.338434,-0.29653
0.339104,-0.295973
0.339774,-0.295415
0.340442,-0.294855
0.341108,-0.294294
0.341773,-0.293732
0.342436,-0.293169
0.343098,-0.292604
0.343759,-0.292038
0.344418,-0.291471
0.345075,-0.290902
0.345731,-0.290332
0.346386,-0.289761
0.347039,-0.289189
0.34769,-0.288616
0.34834,-0.288041
0.348989,-0.287465
0.349636,-0.286888
0.350281,-0.286309
0.350926,-0.28573
0.351568,-0.285149
0.352209,-0.284567
0.352849,-0.283983
0.353487,-0.283399
0.354124,-0.282813
0.354759,-0.282226
0.355392,-0.281638
0.356024,-0.281049
0.356655,-0.280459
0.357284,-0.279867
0.357912,-0.279274
0.358538,-0.27868
0.359162,-0.278085
0.359785,-0.277488
0.360407,-0.276891
0.361027,-0.276292
0.361645,-0.275692
0.362262,-0.275091
0.362878,-0.274489
0.363492,-0.273886
0.364104,-0.273281
0.364715,-0.272676
0.365324,-0.272069
0.365932,-0.271461
0.366539,-0.270852
0.367143,-0.270242
0.367747,-0.269631
0.368348,-0.269018
0.368948,-0.268405
0.369547,-0.26779
0.370144,-0.267175
0.37074,-0.266558
0.371334,-0.26594
0.371926,-0.265321
0.372517,-0.264701
0.373107,-0.264079
0.373695,-0.263457
0.374281,-0.262834
0.374866,-0.262209
0.375449,-0.261583
0.376031,-0.260957
0.376611,-0.260329
0.37719,-0.2597
0.377767,-0.25907
0.378342,-0.258439
0.378916,-0.257807
0.379488,-0.257174
0.380059,-0.25654
0.380629,-0.255905
0.381196,-0.255269
0.381763,-0.254632
0.382327,-0.253993
0.38289,-0.253354
0.383452,-0.252714
0.384012,-0.252072
0.38457,-0.25143
0.385127,-0.250786
0.385682,-0.250142
0.386236,-0.249496
0.386788,-0.24885
0.387338,-0.248202
0.387887,-0.247554
0.388435,-0.246904
0.38898,-0.246254
0.389525,-0.245602
0.390067,-0.24495
0.390608,-0.244296
0.391148,-0.243642
0.391686,-0.242986
0.392222,-0.24233
0.392757,-0.241672
0.39329,-0.241014
0.393822,-0.240355
0.394352,-0.239694
0.39488,-0.239033
0.395407,-0.238371
0.395932,-0.237708
0.396456,-0.237043
0.396978,-0.236378
0.397499,-0.235712
0.398018,-0.235045
0.398535,-0.234377
0.399051,-0.233708
0.399565,-0.233039
0.400077,-0.232368
0.400588,-0.231696
0.401098,-0.231024
0.401605,-0.23035
0.402112,-0.229676
0.402616,-0.229
0.403119,-0.228324
0.403621,-0.227647
0.40412,-0.226969
0.404618,-0.22629
0.405115,-0.22561
0.40561,-0.224929
0.406103,-0.224248
0.406595,-0.223565
0.407085,-0.222882
0.407574,-0.222198
0.408061,-0.221512
0.408546,-0.220826
0.40903,-0.220139
0.409512,-0.219452
0.409992,-0.218763
0.410471,-0.218074
0.410948,-0.217383
0.411424,-0.216692
0.411898,-0.216
0.41237,-0.215307
0.412841,-0.214613
0.41331,-0.213919
0.413778,-0.213223
0.414244,-0.212527
0.414708,-0.21183
0.415171,-0.211132
0.415632,-0.210433
0.416091,-0.209734
0.416549,-0.209033
0.417005,-0.208332
0.41746,-0.20763
0.417913,-0.206927
0.418364,-0.206224
0.418814,-0.205519
0.419262,-0.204814
0.419708,-0.204108
0.420153,-0.203401
0.420596,-0.202693
0.421038,-0.201985
0.421478,-0.201276
0.421916,-0.200566
0.422353,-0.199855
0.422788,-0.199144
0.423221,-0.198431
0.423653,-0.197718
0.424083,-0.197004
0.424511,-0.19629
0.424938,-0.195575
0.425363,-0.194858
0.425787,-0.194142
0.426209,-0.193424
0.426629,-0.192706
0.427048,-0.191987
0.427465,-0.191267
0.42788,-0.190546
0.428294,-0.189825
0.428706,-0.189103
0.429116,-0.18838
0.429525,-0.187657
0.429932,-0.186933
0.430338,-0.186208
0.430741,-0.185482
0.431143,-0.184756
0.431544,-0.184029
0.431943,-0.183301
0.43234,-0.182573
0.432736,-0.181844
0.43313,-0.181114
0.433522,-0.180383
0.433912,-0.179652
0.434301,-0.17892
0.434689,-0.178188
0.435074,-0.177454
0.435458,-0.176721
0.435841,-0.175986
0.436221,-0.175251
0.4366,-0.174515
0.436978,-0.173778
0.437353,-0.173041
0.437727,-0.172303
0.4381,-0.171564
0.438471,-0.170825
0.43884,-0.170085
0.439207,-0.169345
0.439573,-0.168604
