0.201825, 99.8981, 99.8981
0.403649, 199.09, 198.691
0.605474, 297.592, 296.396
0.807298, 395.418, 393.032
1.00912, 492.583, 488.614
1.21095, 589.1, 583.16
1.41277, 684.982, 676.684
1.6146, 780.242, 769.203
1.81642, 874.894, 860.73
2.01825, 968.949, 951.281
2.22007, 1062.42, 1040.87
2.42189, 1155.31, 1129.51
2.62372, 1247.65, 1217.21
2.82554, 1339.43, 1303.99
3.02737, 1430.67, 1389.85
3.22919, 1521.38, 1474.82
3.43102, 1611.57, 1558.9
3.63284, 1701.24, 1642.1
3.83467, 1790.42, 1724.44
4.03649, 1879.1, 1805.92
4.23832, 1967.29, 1886.56
4.44014, 2055.02, 1966.37
4.64197, 2142.27, 2045.34
4.84379, 2229.06, 2123.51
5.04561, 2315.4, 2200.86
5.24744, 2401.3, 2277.42
5.44926, 2486.77, 2353.2
5.65109, 2571.8, 2428.19
5.85291, 2656.41, 2502.41
6.05474, 2740.61, 2575.87
6.25656, 2824.4, 2648.57
6.45839, 2907.79, 2720.52
6.66021, 2990.79, 2791.74
6.86204, 3073.39, 2862.22
7.06386, 3155.61, 2931.97
7.26568, 3237.46, 3001.01
7.46751, 3318.94, 3069.33
7.66933, 3400.05, 3136.95
7.87116, 3480.8, 3203.87
8.07298, 3561.2, 3270.1
8.27481, 3641.26, 3335.64
8.47663, 3720.96, 3400.5
8.67846, 3800.34, 3464.69
8.88028, 3879.37, 3528.21
9.08211, 3958.08, 3591.06
9.28393, 4036.47, 3653.26
9.48575, 4114.54, 3714.8
9.68758, 4192.29, 3775.7
9.8894, 4269.73, 3835.95
10.0912, 4346.87, 3895.57
10.2931, 4423.71, 3954.56
10.4949, 4500.25, 4012.91
10.6967, 4576.5, 4070.65
10.8985, 4652.46, 4127.77
11.1004, 4728.13, 4184.27
11.3022, 4803.52, 4240.16
11.504, 4878.64, 4295.45
11.7058, 4953.48, 4350.14
11.9076, 5028.05, 4404.23
12.1095, 5102.36, 4457.73
12.3113, 5176.4, 4510.63
12.5131, 5250.18, 4562.96
12.7149, 5323.71, 4614.7
12.9168, 5396.98, 4665.86
13.1186, 5470, 4716.45
13.3204, 5542.78, 4766.47
13.5222, 5615.31, 4815.92
13.7241, 5687.6, 4864.81
13.9259, 5759.66, 4913.14
14.1277, 5831.48, 4960.91
14.3295, 5903.06, 5008.13
14.5314, 5974.42, 5054.79
14.7332, 6045.55, 5100.91
14.935, 6116.46, 5146.49
15.1368, 6187.15, 5191.52
15.3387, 6257.61, 5236.01
15.5405, 6327.86, 5279.97
15.7423, 6397.9, 5323.39
15.9441, 6467.73, 5366.28
16.146, 6537.34, 5408.65
16.3478, 6606.75, 5450.49
16.5496, 6675.96, 5491.8
16.7514, 6744.96, 5532.6
16.9533, 6813.76, 5572.88
17.1551, 6882.37, 5612.64
17.3569, 6950.78, 5651.89
17.5587, 7019, 5690.63
17.7606, 7087.02, 5728.86
17.9624, 7154.86, 5766.59
18.1642, 7222.51, 5803.81
18.366, 7289.97, 5840.53
18.5679, 7357.25, 5876.75
18.7697, 7424.35, 5912.47
18.9715, 7491.27, 5947.7
19.1733, 7558.01, 5982.43
19.3752, 7624.57, 6016.68
19.577, 7690.96, 6050.43
19.7788, 7757.18, 6083.7
19.9806, 7823.22, 6116.48
20.1825, 7889.1, 6148.77
20.3843, 7954.81, 6180.59
20.5861, 8020.35, 6211.92
20.7879, 8085.72, 6242.78
20.9898, 8150.94, 6273.16
21.1916, 8215.99, 6303.06
21.3934, 8280.88, 6332.5
21.5952, 8345.62, 6361.46
21.7971, 8410.19, 6389.95
21.9989, 8474.61, 6417.97
22.2007, 8538.88, 6445.52
22.4025, 8602.99, 6472.62
22.6044, 8666.96, 6499.24
22.8062, 8730.77, 6525.41
23.008, 8794.43, 6551.11
23.2098, 8857.94, 6576.35
23.4116, 8921.31, 6601.14
23.6135, 8984.53, 6625.47
23.8153, 9047.61, 6649.34
24.0171, 9110.55, 6672.77
24.2189, 9173.34, 6695.73
24.4208, 9235.99, 6718.25
24.6226, 9298.51, 6740.32
24.8244, 9360.88, 6761.94
25.0262, 9423.12, 6783.11
25.2281, 9485.22, 6803.84
25.4299, 9547.18, 6824.12
25.6317, 9609.02, 6843.96
25.8335, 9670.72, 6863.35
26.0354, 9732.28, 6882.31
26.2372, 9793.72, 6900.82
26.439, 9855.02, 6918.9
26.6408, 9916.2, 6936.54
26.8427, 9977.24, 6953.74
27.0445, 10038.2, 6970.51
27.2463, 10099, 6986.84
27.4481, 10159.6, 7002.74
27.65, 10220.2, 7018.2
27.8518, 10280.6, 7033.24
28.0536, 10340.9, 7047.84
28.2554, 10401.1, 7062.02
28.4573, 10461.1, 7075.76
28.6591, 10521, 7089.08
28.8609, 10580.8, 7101.98
29.0627, 10640.5, 7114.44
29.2646, 10700.1, 7126.49
29.4664, 10759.6, 7138.11
29.6682, 10818.9, 7149.31
29.87, 10878.1, 7160.08
30.0719, 10937.2, 7170.44
30.2737, 10996.2, 7180.37
30.4755, 11055.1, 7189.89
30.6773, 11113.9, 7198.99
30.8792, 11172.5, 7207.67
31.081, 11231, 7215.94
31.2828, 11289.5, 7223.79
31.4846, 11347.8, 7231.22
31.6865, 11406, 7238.25
31.8883, 11464.1, 7244.86
32.0901, 11522.1, 7251.05
32.2919, 11579.9, 7256.84
32.4938, 11637.7, 7262.21
32.6956, 11695.4, 7267.18
32.8974, 11752.9, 7271.74
33.0992, 11810.3, 7275.88
33.3011, 11867.7, 7279.63
33.5029, 11924.9, 7282.96
33.7047, 11982, 7285.89
33.9065, 12039.1, 7288.41
34.1084, 12096, 7290.54
34.3102, 12152.8, 7292.25
34.512, 12209.5, 7293.57
34.7138, 12266.1, 7294.48
34.9156, 12322.6, 7294.99
35.1175, 12379, 7295.1
35.3193, 12435.3, 7294.81
35.5211, 12491.5, 7294.12
35.7229, 12547.6, 7293.03
35.9248, 12603.6, 7291.55
36.1266, 12659.4, 7289.67
36.3284, 12715.2, 7287.39
36.5302, 12770.9, 7284.71
36.7321, 12826.5, 7281.65
36.9339, 12882, 7278.18
37.1357, 12937.4, 7274.33
37.3375, 12992.7, 7270.08
37.5394, 13047.9, 7265.44
37.7412, 13103, 7260.41
37.943, 13158, 7254.99
38.1448, 13212.9, 7249.17
38.3467, 13267.7, 7242.97
38.5485, 13322.4, 7236.38
38.7503, 13377, 7229.4
38.9521, 13431.5, 7222.04
39.154, 13485.9, 7214.29
39.3558, 13540.2, 7206.15
39.5576, 13594.4, 7197.63
39.7594, 13648.5, 7188.72
39.9613, 13702.6, 7179.43
40.1631, 13756.5, 7169.76
40.3649, 13810.3, 7159.7
40.5667, 13864.1, 7149.26
40.7686, 13917.7, 7138.44
40.9704, 13971.3, 7127.24
41.1722, 14024.7, 7115.66
41.374, 14078.1, 7103.7
41.5759, 14131.3, 7091.37
41.7777, 14184.5, 7078.65
41.9795, 14237.6, 7065.56
42.1813, 14290.5, 7052.1
42.3832, 14343.4, 7038.25
42.585, 14396.2, 7024.03
42.7868, 14448.9, 7009.44
42.9886, 14501.5, 6994.48
43.1905, 14554, 6979.14
43.3923, 14606.4, 6963.43
43.5941, 14658.7, 6947.35
43.7959, 14711, 6930.9
43.9978, 14763.1, 6914.07
44.1996, 14815.1, 6896.88
44.4014, 14867.1, 6879.32
44.6032, 14918.9, 6861.39
44.8051, 14970.7, 6843.1
45.0069, 15022.3, 6824.44
45.2087, 15073.9, 6805.41
45.4105, 15125.4, 6786.02
45.6124, 15176.8, 6766.26
45.8142, 15228, 6746.14
46.016, 15279.2, 6725.66
46.2178, 15330.3, 6704.82
46.4197, 15381.3, 6683.61
46.6215, 15432.2, 6662.05
46.8233, 15483, 6640.12
47.0251, 15533.8, 6617.84
47.2269, 15584.4, 6595.19
47.4288, 15634.9, 6572.2
47.6306, 15685.3, 6548.84
47.8324, 15735.7, 6525.13
48.0342, 15785.9, 6501.06
48.2361, 15836.1, 6476.64
48.4379, 15886.1, 6451.86
48.6397, 15936.1, 6426.74
48.8415, 15986, 6401.26
49.0434, 16035.7, 6375.43
49.2452, 16085.4, 6349.24
49.447, 16135, 6322.71
49.6488, 16184.5, 6295.84
49.8507, 16233.9, 6268.61
50.0525, 16283.2, 6241.04
50.2543, 16332.4, 6213.12
50.4561, 16381.5, 6184.85
50.658, 16430.5, 6156.24
50.8598, 16479.4, 6127.29
51.0616, 16528.2, 6098
