t,x,v,Ekin,Epot,Etot
0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.500000000000,0.500000000000
0.005000000000,0.999987502109,-0.004998729380,0.000012493648,0.499987502187,0.499999995835
0.010000000000,0.999950017079,-0.009994835084,0.000049948364,0.499950018328,0.499999966692
0.015000000000,0.999887558337,-0.014988193551,0.000112322973,0.499887564659,0.499999887632
0.020000000000,0.999800139928,-0.019978681352,0.000199573854,0.499800159900,0.499999733754
0.025000000000,0.999687776513,-0.024966175193,0.000311654952,0.499687825255,0.499999480207
0.030000000000,0.999550483371,-0.029950551912,0.000448517780,0.499550584404,0.499999102184
0.035000000000,0.999388276395,-0.034931688491,0.000610111430,0.499388463497,0.499998574928
0.040000000000,0.999201172091,-0.039909462053,0.000796382581,0.499201491154,0.499997873735
0.045000000000,0.998989187584,-0.044883749864,0.001007275501,0.498989698455,0.499996973955
0.050000000000,0.998752340607,-0.049854429342,0.001242732063,0.498753118934,0.499995850996
0.055000000000,0.998490649508,-0.054821378056,0.001502691746,0.498491788578,0.499994480324
0.060000000000,0.998204133248,-0.059784473726,0.001787091649,0.498205745817,0.499992837466
0.065000000000,0.997892811396,-0.064743594234,0.002095866497,0.497895031518,0.499990898015
0.070000000000,0.997556704134,-0.069698617620,0.002428948649,0.497559688981,0.499988637630
0.075000000000,0.997195832252,-0.074649422087,0.002786268109,0.497199763930,0.499986032039
0.080000000000,0.996810217147,-0.079595886005,0.003167752534,0.496815304505,0.499983057039
0.085000000000,0.996399880828,-0.084537887914,0.003573327246,0.496406361257,0.499979688504
0.090000000000,0.995964845907,-0.089475306525,0.004002915239,0.495972987141,0.499975902380
0.095000000000,0.995505135604,-0.094408020725,0.004456437189,0.495515237507,0.499971674695
0.100000000000,0.995020773742,-0.099335909578,0.004933811466,0.495033170089,0.499966981555
0.105000000000,0.994511784751,-0.104258852331,0.005434954145,0.494526845005,0.499961799149
0.110000000000,0.993978193663,-0.109176728414,0.005959779014,0.493996324739,0.499956103753
0.115000000000,0.993420026112,-0.114089417443,0.006508197586,0.493441674141,0.499949871727
0.120000000000,0.992837308334,-0.118996799225,0.007080119113,0.492862960410,0.499943079523
0.125000000000,0.992230067166,-0.123898753760,0.007675450592,0.492260253094,0.499935703685
0.130000000000,0.991598330042,-0.128795161241,0.008294096780,0.491633624071,0.499927720851
0.135000000000,0.990942124998,-0.133685902063,0.008935960205,0.490983147547,0.499919107753
0.140000000000,0.990261480665,-0.138570856821,0.009600941180,0.490308900044,0.499909841224
0.145000000000,0.989556426272,-0.143449906314,0.010288937811,0.489610960388,0.499899898198
0.150000000000,0.988826991642,-0.148322931548,0.010999846011,0.488889409700,0.499889255711
0.155000000000,0.988073207195,-0.153189813739,0.011733559517,0.488144331388,0.499877890905
0.160000000000,0.987295103941,-0.158050434318,0.012489969894,0.487375811133,0.499865781027
0.165000000000,0.986492713485,-0.162904674929,0.013268966557,0.486583936879,0.499852903436
0.170000000000,0.985666068022,-0.167752417436,0.014070436778,0.485768798825,0.499839235602
0.175000000000,0.984815200337,-0.172593543924,0.014894265702,0.484930489407,0.499824755110
0.180000000000,0.983940143805,-0.177427936703,0.015740336361,0.484069103296,0.499809439657
0.185000000000,0.983040932389,-0.182255478309,0.016608529687,0.483184737376,0.499793267063
0.190000000000,0.982117600636,-0.187076051509,0.017498724524,0.482277490740,0.499776215264
0.195000000000,0.981170183683,-0.191889539303,0.018410797647,0.481347464674,0.499758262321
0.200000000000,0.980198717247,-0.196695824925,0.019344623771,0.480394762646,0.499739386418
0.205000000000,0.979203237631,-0.201494791848,0.020300075571,0.479419490294,0.499719565865
0.210000000000,0.978183781720,-0.206286323788,0.021277023691,0.478421755410,0.499698779101
0.215000000000,0.977140386978,-0.211070304702,0.022275336763,0.477401667932,0.499677004696
0.220000000000,0.976073091451,-0.215846618796,0.023294881423,0.476359339927,0.499654221350
0.225000000000,0.974981933761,-0.220615150524,0.024335522320,0.475294885580,0.499630407901
0.230000000000,0.973866953109,-0.225375784594,0.025397122141,0.474208421179,0.499605543319
0.235000000000,0.972728189270,-0.230128405967,0.026479541617,0.473100065100,0.499579606717
0.240000000000,0.971565682595,-0.234872899864,0.027582639545,0.471969937798,0.499552577343
0.245000000000,0.970379474008,-0.239609151764,0.028706272805,0.470818161788,0.499524434592
0.250000000000,0.969169605004,-0.244337047411,0.029850296369,0.469644861632,0.499495158001
0.255000000000,0.967936117651,-0.249056472814,0.031014563325,0.468450163926,0.499464727252
0.260000000000,0.966679054583,-0.253767314252,0.032198924891,0.467234197285,0.499433122176
0.265000000000,0.965398459004,-0.258469458274,0.033403230430,0.465997092324,0.499400322754
0.270000000000,0.964094374684,-0.263162791704,0.034627327469,0.464738981649,0.499366309118
0.275000000000,0.962766845959,-0.267847201643,0.035871061714,0.463459999839,0.499331061553
0.280000000000,0.961415917728,-0.272522575469,0.037134277070,0.462160283431,0.499294560501
0.285000000000,0.960041635452,-0.277188800846,0.038416815657,0.460839970901,0.499256786558
0.290000000000,0.958644045154,-0.281845765720,0.039718517827,0.459499202655,0.499217720482
0.295000000000,0.957223193416,-0.286493358325,0.041039222182,0.458138121006,0.499177343188
0.300000000000,0.955779127377,-0.291131467185,0.042378765593,0.456756870165,0.499135635758
0.305000000000,0.954311894735,-0.295759981119,0.043736983216,0.455355596217,0.499092579432
0.310000000000,0.952821543742,-0.300378789239,0.045113708512,0.453934447110,0.499048155622
0.315000000000,0.951308123204,-0.304987780954,0.046508773266,0.452493572637,0.499002345902
0.320000000000,0.949771682477,-0.309586845977,0.047922007601,0.451033124418,0.498955132019
0.325000000000,0.948212271472,-0.314175874322,0.049353240003,0.449553255885,0.498906495888
0.330000000000,0.946629940645,-0.318754756309,0.050802297335,0.448054122262,0.498856419597
0.335000000000,0.945024741001,-0.323323382567,0.052269004857,0.446535880552,0.498804885410
0.340000000000,0.943396724094,-0.327881644035,0.053753186247,0.444998689515,0.498751875763
0.345000000000,0.941745942017,-0.332429431967,0.055254663619,0.443442709653,0.498697373272
0.350000000000,0.940072447411,-0.336966637932,0.056773257540,0.441868103190,0.498641360730
0.355000000000,0.938376293455,-0.341493153819,0.058308787053,0.440275034059,0.498583821111
0.360000000000,0.936657533869,-0.346008871837,0.059861069695,0.438663667877,0.498524737572
0.365000000000,0.934916222912,-0.350513684518,0.061429921517,0.437034171932,0.498464093449
0.370000000000,0.933152415378,-0.355007484722,0.063015157104,0.435386715163,0.498401872267
0.375000000000,0.931366166597,-0.359490165638,0.064616589595,0.433721468141,0.498338057736
0.380000000000,0.929557532431,-0.363961620785,0.066234030702,0.432038603050,0.498272633752
0.385000000000,0.927726569276,-0.368421744015,0.067867290732,0.430338293670,0.498205584401
0.390000000000,0.925873334054,-0.372870429519,0.069516178605,0.428620715356,0.498136893961
0.395000000000,0.923997884219,-0.377307571826,0.071180501878,0.426886045021,0.498066546899
0.400000000000,0.922100277750,-0.381733065803,0.072860066764,0.425134461113,0.497994527877
0.405000000000,0.920180573150,-0.386146806666,0.074554678149,0.423366143601,0.497920821750
0.410000000000,0.918238829446,-0.390548689973,0.076264139620,0.421581273951,0.497845413570
0.415000000000,0.916275106186,-0.394938611631,0.077988253479,0.419780035108,0.497768288587
0.420000000000,0.914289463438,-0.399316467901,0.079726820769,0.417962611477,0.497689432246
0.425000000000,0.912281961788,-0.403682155394,0.081479641292,0.416129188902,0.497608830194
0.430000000000,0.910252662337,-0.408035571079,0.083246513633,0.414279954646,0.497526468279
0.435000000000,0.908201626702,-0.412376612282,0.085027235179,0.412415097372,0.497442332550
0.440000000000,0.906128917009,-0.416705176690,0.086821602140,0.410534807120,0.497356409260
0.445000000000,0.904034595899,-0.421021162353,0.088629409574,0.408639275292,0.497268684866
0.450000000000,0.901918726520,-0.425324467686,0.090450451406,0.406728694624,0.497179146030
0.455000000000,0.899781372525,-0.429614991473,0.092284520449,0.404803259172,0.497087779621
0.460000000000,0.897622598076,-0.433892632866,0.094131408428,0.402863164288,0.496994572716
0.465000000000,0.895442467835,-0.438157291391,0.095990906000,0.400908606601,0.496899512601
0.470000000000,0.893241046967,-0.442408866949,0.097862802778,0.398939783993,0.496802586771
0.475000000000,0.891018401136,-0.446647259816,0.099746887351,0.396956895582,0.496703782933
0.480000000000,0.888774596505,-0.450872370650,0.101642947308,0.394960141697,0.496603089004
0.485000000000,0.886509699732,-0.455084100487,0.103550769258,0.392949723859,0.496500493117
0.490000000000,0.884223777967,-0.459282350751,0.105470138856,0.390925844761,0.496395983617
0.495000000000,0.881916898854,-0.463467023250,0.107400840820,0.388888708242,0.496289549062
0.500000000000,0.879589130527,-0.467638020180,0.109342658959,0.386838519270,0.496181178230
0.505000000000,0.877240541607,-0.471795244130,0.111295376192,0.384775483919,0.496070860111
0.510000000000,0.874871201202,-0.475938598078,0.113258774570,0.382699809346,0.495958583917
0.515000000000,0.872481178904,-0.480067985402,0.115232635304,0.380611703771,0.495844339075
0.520000000000,0.870070544786,-0.484183309873,0.117216738780,0.378511376452,0.495728115232
0.525000000000,0.867639369403,-0.488284475664,0.119210864587,0.376399037669,0.495609902256
0.530000000000,0.865187723787,-0.492371387349,0.121214791540,0.374274898695,0.495489690236
0.535000000000,0.862715679445,-0.496443949908,0.123228297700,0.372139171780,0.495367469480
0.540000000000,0.860223308360,-0.500502068723,0.125251160398,0.369992070123,0.495243230521
0.545000000000,0.857710682988,-0.504545649589,0.127283156259,0.367833807856,0.495116964115
0.550000000000,0.855177876251,-0.508574598707,0.129324061225,0.365664600014,0.494988661239
0.555000000000,0.852624961543,-0.512588822693,0.131373650575,0.363484662523,0.494858313098
0.560000000000,0.850052012721,-0.516588228579,0.133431698953,0.361294212165,0.494725911118
0.565000000000,0.847459104108,-0.520572723811,0.135497980388,0.359093466568,0.494591446955
0.570000000000,0.844846310487,-0.524542216255,0.137572268317,0.356882644172,0.494454912489
0.575000000000,0.842213707103,-0.528496614199,0.139654335610,0.354661964216,0.494316299826
0.580000000000,0.839561369655,-0.532435826352,0.141743954592,0.352431646709,0.494175601300
