t,x,v,Ekin,Epot,Etot
0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.500000000000,0.500000000000
0.005000000000,0.999987504192,-0.004997480010,0.000012487403,0.499987504270,0.499999991673
0.010000000000,0.999950033733,-0.009989840164,0.000049898453,0.499950034981,0.499999933435
0.015000000000,0.999887614523,-0.014976960832,0.000112154678,0.499887620838,0.499999775516
0.020000000000,0.999800273056,-0.019958722637,0.000199175305,0.499800293002,0.499999468306
0.025000000000,0.999688036426,-0.024935006452,0.000310877273,0.499688085087,0.499998962360
0.030000000000,0.999550932320,-0.029905693408,0.000447175249,0.499551033151,0.499998208400
0.035000000000,0.999388989018,-0.034870664894,0.000607981635,0.499389175685,0.499997157320
0.040000000000,0.999202235394,-0.039829802562,0.000793206586,0.499202553608,0.499995760194
0.045000000000,0.998990700912,-0.044782988326,0.001002758022,0.498991210255,0.499993968276
0.050000000000,0.998754415627,-0.049730104366,0.001236541640,0.498755191367,0.499991733007
0.055000000000,0.998493410181,-0.054671033135,0.001494460932,0.498494545087,0.499989006019
0.060000000000,0.998207715803,-0.059605657355,0.001776417194,0.498209321944,0.499985739139
0.065000000000,0.997897364310,-0.064533860024,0.002082309545,0.497899574848,0.499981884393
0.070000000000,0.997562388100,-0.069455524416,0.002412034936,0.497565359076,0.499977394012
0.075000000000,0.997202820157,-0.074370534088,0.002765488170,0.497206732264,0.499972220435
0.080000000000,0.996818694044,-0.079278772876,0.003142561914,0.496823754398,0.499966316312
0.085000000000,0.996410043906,-0.084180124905,0.003543146714,0.496416487798,0.499959634513
0.090000000000,0.995976904466,-0.089074474584,0.003967131011,0.495984997114,0.499952128126
0.095000000000,0.995519311023,-0.093961706616,0.004414401155,0.495529349310,0.499943750465
0.100000000000,0.995037299454,-0.098841705995,0.004884841422,0.495049613652,0.499934455074
0.105000000000,0.994530906209,-0.103714358012,0.005378334029,0.494545861702,0.499924195731
0.110000000000,0.994000168310,-0.108579548254,0.005894759150,0.494018167300,0.499912926450
0.115000000000,0.993445123353,-0.113437162612,0.006433994931,0.493466606557,0.499900601487
0.120000000000,0.992865809500,-0.118287087277,0.006995917508,0.492891257837,0.499887175346
0.125000000000,0.992262265485,-0.123129208750,0.007580401024,0.492292201753,0.499872602777
0.130000000000,0.991634530607,-0.127963413835,0.008187317640,0.491669521146,0.499856838786
0.135000000000,0.990982644729,-0.132789589653,0.008816537560,0.491023301077,0.499839838637
0.140000000000,0.990306648280,-0.137607623633,0.009467929041,0.490353628814,0.499821557855
0.145000000000,0.989606582250,-0.142417403523,0.010141358413,0.489660593816,0.499801952229
0.150000000000,0.988882488188,-0.147218817390,0.010836690097,0.488944287723,0.499780977820
0.155000000000,0.988134408205,-0.152011753620,0.011553786619,0.488204804339,0.499758590959
0.160000000000,0.987362384967,-0.156796100922,0.012292508632,0.487442239624,0.499734748256
0.165000000000,0.986566461696,-0.161571748334,0.013052714930,0.486656691671,0.499709406601
0.170000000000,0.985746682168,-0.166338585219,0.013834262466,0.485848260702,0.499682523169
0.175000000000,0.984903090712,-0.171096501272,0.014637006374,0.485017049047,0.499654055421
0.180000000000,0.984035732206,-0.175845386522,0.015460799981,0.484163161130,0.499623961110
0.185000000000,0.983144652081,-0.180585131332,0.016305494829,0.483286703457,0.499592198286
0.190000000000,0.982229896309,-0.185315626404,0.017170940695,0.482387784602,0.499558725297
0.195000000000,0.981291511414,-0.190036762780,0.018056985604,0.481466515187,0.499523500791
0.200000000000,0.980329544461,-0.194748431845,0.018963475853,0.480523007871,0.499486483724
0.205000000000,0.979344043055,-0.199450525329,0.019890256027,0.479557377334,0.499447633361
0.210000000000,0.978335055346,-0.204142935309,0.020837169018,0.478569740260,0.499406909278
0.215000000000,0.977302630021,-0.208825554212,0.021804056046,0.477560215323,0.499364271369
0.220000000000,0.976246816302,-0.213498274819,0.022790756675,0.476528923169,0.499319679845
0.225000000000,0.975167663948,-0.218160990263,0.023797108836,0.475475986405,0.499273095241
0.230000000000,0.974065223252,-0.222813594035,0.024822948843,0.474401529574,0.499224478418
0.235000000000,0.972939545037,-0.227455979984,0.025868111415,0.473305679149,0.499173790564
0.240000000000,0.971790680658,-0.232088042323,0.026932429695,0.472188563507,0.499120993201
0.245000000000,0.970618681996,-0.236709675625,0.028015735267,0.471050312920,0.499066048187
0.250000000000,0.969423601459,-0.241320774833,0.029117858183,0.469891059532,0.499008917715
0.255000000000,0.968205491979,-0.245921235255,0.030238626975,0.468710937349,0.498949564324
0.260000000000,0.966964407011,-0.250510952571,0.031377868679,0.467510082213,0.498887950892
0.265000000000,0.965700400532,-0.255089822833,0.032535408856,0.466288631793,0.498824040650
0.270000000000,0.964413527034,-0.259657742469,0.033711071612,0.465046725563,0.498757797175
