t,x,v,Ekin,Epot,Etot
0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.500000000000,0.500000000000
0.005000000000,0.999987520833,-0.004987500026,0.000012437578,0.499987520911,0.499999958489
0.010000000000,0.999950166666,-0.009950000416,0.000049501254,0.499950167908,0.499999669162
0.015000000000,0.999888062494,-0.014887502103,0.000110818859,0.499888068759,0.499998887618
0.020000000000,0.999801333307,-0.019800006640,0.000196020131,0.499801353041,0.499997373173
0.025000000000,0.999690104086,-0.024687516195,0.000304736728,0.499690152103,0.499994888831
0.030000000000,0.999554499799,-0.029550033548,0.000436602241,0.499554599034,0.499991201275
0.035000000000,0.999394645398,-0.034387562089,0.000591252213,0.499394828625,0.499986080839
0.040000000000,0.999210665819,-0.039200105814,0.000768324148,0.499210977343,0.499979301491
0.045000000000,0.999002685974,-0.043987669322,0.000967457526,0.499003183292,0.499970640818
0.050000000000,0.998770830751,-0.048750257813,0.001188293818,0.498771586180,0.499959879998
0.055000000000,0.998515225011,-0.053487877083,0.001430476497,0.498516327290,0.499946803787
0.060000000000,0.998235993585,-0.058200533521,0.001693651051,0.498237549444,0.499931200495
0.065000000000,0.997933261269,-0.062888234108,0.001977464995,0.497935396974,0.499912861968
0.070000000000,0.997607152825,-0.067550986413,0.002281567883,0.497610015683,0.499891583566
0.075000000000,0.997257792972,-0.072188798587,0.002605611321,0.497261552822,0.499867164143
0.080000000000,0.996885306391,-0.076801679365,0.002949248977,0.496890157049,0.499839406026
0.085000000000,0.996489817715,-0.081389638057,0.003312136592,0.496495978405,0.499808114997
0.090000000000,0.996071451531,-0.085952684552,0.003693931991,0.496079168277,0.499773100268
0.095000000000,0.995630332373,-0.090490829308,0.004094295094,0.495639879370,0.499734174465
0.100000000000,0.995166584722,-0.095004083353,0.004512887927,0.495178265674,0.499691153601
0.105000000000,0.994680333005,-0.099492458281,0.004949374627,0.494694482433,0.499643857060
0.110000000000,0.994171701585,-0.103955966246,0.005403421459,0.494188686116,0.499592107575
0.115000000000,0.993640814766,-0.108394619966,0.005874696819,0.493661034384,0.499535731203
0.120000000000,0.993087796787,-0.112808432711,0.006362871245,0.493111686063,0.499474557309
0.125000000000,0.992512771817,-0.117197418307,0.006867617429,0.492540801110,0.499408418539
0.130000000000,0.991915863958,-0.121561591129,0.007388610219,0.491948540586,0.499337150805
0.135000000000,0.991297197236,-0.125900966100,0.007925526632,0.491335066624,0.499260593256
0.140000000000,0.990656895601,-0.130215558686,0.008478045862,0.490700542401,0.499178588263
