t,x
0.000000000000,1.000000000000
0.050000000000,0.998782347764
0.100000000000,0.995259047012
0.150000000000,0.989624870329
0.200000000000,0.982074278536
0.250000000000,0.972800594444
0.300000000000,0.961995202759
0.350000000000,0.949846778432
0.400000000000,0.936540545622
0.450000000000,0.922257569268
0.500000000000,0.907174081169
0.550000000000,0.891460842267
0.600000000000,0.875282542715
0.650000000000,0.858797241136
0.700000000000,0.842155844331
0.750000000000,0.825501628525
0.800000000000,0.808969803098
0.850000000000,0.792687117565
0.900000000000,0.776771512418
0.950000000000,0.761331814303
1.000000000000,0.746467475800
1.050000000000,0.732268359966
1.100000000000,0.718814569610
1.150000000000,0.706176321137
1.200000000000,0.694413862629
1.250000000000,0.683577435707
1.300000000000,0.673707280544
1.350000000000,0.664833683295
1.400000000000,0.656977065036
1.450000000000,0.650148111216
1.500000000000,0.644347940455
1.550000000000,0.639568311442
1.600000000000,0.635791866543
1.650000000000,0.632992410641
1.700000000000,0.631135223618
1.750000000000,0.630177404785
1.800000000000,0.630068247513
1.850000000000,0.630749642177
1.900000000000,0.632156505511
1.950000000000,0.634217234374
2.000000000000,0.636854181855
2.050000000000,0.639984153630
2.100000000000,0.643518922403
2.150000000000,0.647365758242
2.200000000000,0.651427972600
2.250000000000,0.655605473765
2.300000000000,0.659795331486
2.350000000000,0.663892348521
2.400000000000,0.667789636826
2.450000000000,0.671379196147
2.500000000000,0.674552492761
2.550000000000,0.677201036163
2.600000000000,0.679216951499
2.650000000000,0.680493545600
2.700000000000,0.680925864519
2.750000000000,0.680411240489
2.800000000000,0.678849826332
2.850000000000,0.676145115356
2.900000000000,0.672204444881
2.950000000000,0.666939481592
3.000000000000,0.660266687010
3.050000000000,0.652107761431
3.100000000000,0.642390064802
3.150000000000,0.631047013071
3.200000000000,0.618018448665
3.250000000000,0.603250983830
3.300000000000,0.586698315683
3.350000000000,0.568321511942
3.400000000000,0.548089266385
3.450000000000,0.525978123217
3.500000000000,0.501972669642
3.550000000000,0.476065696038
3.600000000000,0.448258323254
3.650000000000,0.418560096675
3.700000000000,0.386989046800
3.750000000000,0.353571716211
3.800000000000,0.318343152923
3.850000000000,0.281346870213
3.900000000000,0.242634773160
3.950000000000,0.202267052215
4.000000000000,0.160312044263
4.050000000000,0.116846061718
4.100000000000,0.071953190323
4.150000000000,0.025725056420
4.200000000000,-0.021739435445
4.250000000000,-0.070334393604
4.300000000000,-0.119947257993
4.350000000000,-0.170459145351
4.400000000000,-0.221745219673
4.450000000000,-0.273675086572
4.500000000000,-0.326113210189
4.550000000000,-0.378919351141
4.600000000000,-0.431949024011
4.650000000000,-0.485053972744
4.700000000000,-0.538082662329
4.750000000000,-0.590880785037
4.800000000000,-0.643291779475
4.850000000000,-0.695157360666
4.900000000000,-0.746318059332
4.950000000000,-0.796613768521
5.000000000000,-0.845884295727
5.050000000000,-0.893969918586
5.100000000000,-0.940711942282
5.150000000000,-0.985953256740
5.200000000000,-1.029538891724
5.250000000000,-1.071316567947
5.300000000000,-1.111137242324
5.350000000000,-1.148855645511
5.400000000000,-1.184330809916
5.450000000000,-1.217426586374
5.500000000000,-1.248012147758
5.550000000000,-1.275962477788
5.600000000000,-1.301158843397
5.650000000000,-1.323489249041
5.700000000000,-1.342848871402
5.750000000000,-1.359140473010
5.800000000000,-1.372274793359
5.850000000000,-1.382170916179
5.900000000000,-1.388756611602
5.950000000000,-1.391968652025
