t,x
0.000000000000,1.000000000000
0.010000000000,0.999950112902
0.020000000000,0.999800906398
0.030000000000,0.999553069768
0.040000000000,0.999207301614
0.050000000000,0.998764309686
0.060000000000,0.998224810709
0.070000000000,0.997589530211
0.080000000000,0.996859202348
0.090000000000,0.996034569727
0.100000000000,0.995116383235
0.110000000000,0.994105401856
0.120000000000,0.993002392502
0.130000000000,0.991808129829
0.140000000000,0.990523396062
0.150000000000,0.989148980817
0.160000000000,0.987685680920
0.170000000000,0.986134300230
0.180000000000,0.984495649458
0.190000000000,0.982770545987
0.200000000000,0.980959813692
0.210000000000,0.979064282760
0.220000000000,0.977084789507
0.230000000000,0.975022176201
0.240000000000,0.972877290873
0.250000000000,0.970650987147
0.260000000000,0.968344124045
0.270000000000,0.965957565819
0.280000000000,0.963492181757
0.290000000000,0.960948846011
0.300000000000,0.958328437408
0.310000000000,0.955631839272
0.320000000000,0.952859939244
0.330000000000,0.950013629095
0.340000000000,0.947093804550
0.350000000000,0.944101365104
0.360000000000,0.941037213841
0.370000000000,0.937902257255
0.380000000000,0.934697405069
0.390000000000,0.931423570051
0.400000000000,0.928081667840
0.410000000000,0.924672616763
0.420000000000,0.921197337658
0.430000000000,0.917656753691
0.440000000000,0.914051790183
0.450000000000,0.910383374430
0.460000000000,0.906652435524
0.470000000000,0.902859904179
0.480000000000,0.899006712555
0.490000000000,0.895093794081
0.500000000000,0.891122083278
0.510000000000,0.887092515590
0.520000000000,0.883006027207
0.530000000000,0.878863554894
0.540000000000,0.874666035816
0.550000000000,0.870414407371
0.560000000000,0.866109607015
0.570000000000,0.861752572096
0.580000000000,0.857344239685
0.590000000000,0.852885546405
0.600000000000,0.848377428269
0.610000000000,0.843820820508
0.620000000000,0.839216657412
0.630000000000,0.834565872164
0.640000000000,0.829869396674
0.650000000000,0.825128161420
0.660000000000,0.820343095291
0.670000000000,0.815515125417
0.680000000000,0.810645177022
0.690000000000,0.805734173260
0.700000000000,0.800783035058
0.710000000000,0.795792680966
0.720000000000,0.790764027000
0.730000000000,0.785697986490
0.740000000000,0.780595469929
0.750000000000,0.775457384824
0.760000000000,0.770284635546
0.770000000000,0.765078123184
0.780000000000,0.759838745400
0.790000000000,0.754567396283
0.800000000000,0.749264966205
0.810000000000,0.743932341684
0.820000000000,0.738570405241
0.830000000000,0.733180035260
0.840000000000,0.727762105854
0.850000000000,0.722317486731
0.860000000000,0.716847043054
0.870000000000,0.711351635314
0.880000000000,0.705832119197
0.890000000000,0.700289345459
0.900000000000,0.694724159791
0.910000000000,0.689137402699
0.920000000000,0.683529909380
0.930000000000,0.677902509596
0.940000000000,0.672256027557
0.950000000000,0.666591281800
0.960000000000,0.660909085071
0.970000000000,0.655210244213
0.980000000000,0.649495560049
0.990000000000,0.643765827271
1.000000000000,0.638021834330
1.010000000000,0.632264363330
1.020000000000,0.626494189918
1.030000000000,0.620712083181
1.040000000000,0.614918805545
1.050000000000,0.609115112670
1.060000000000,0.603301753358
1.070000000000,0.597479469447
1.080000000000,0.591648995726
1.090000000000,0.585811059832
1.100000000000,0.579966382167
1.110000000000,0.574115675804
1.120000000000,0.568259646401
1.130000000000,0.562398992117
1.140000000000,0.556534403526
1.150000000000,0.550666563540
1.160000000000,0.544796147325
1.170000000000,0.538923822228
1.180000000000,0.533050247698
1.190000000000,0.527176075216
1.200000000000,0.521301948222
1.210000000000,0.515428502047
1.220000000000,0.509556363846
1.230000000000,0.503686152531
1.240000000000,0.497818478713
1.250000000000,0.491953944634
1.260000000000,0.486093144116
1.270000000000,0.480236662500
1.280000000000,0.474385076591
1.290000000000,0.468538954610
1.300000000000,0.462698856136
1.310000000000,0.456865332068
1.320000000000,0.451038924569
1.330000000000,0.445220167030
1.340000000000,0.439409584023
1.350000000000,0.433607691263
1.360000000000,0.427814995571
1.370000000000,0.422031994839
1.380000000000,0.416259177993
1.390000000000,0.410497024968
1.400000000000,0.404746006672
1.410000000000,0.399006584964
1.420000000000,0.393279212629
1.430000000000,0.387564333350
1.440000000000,0.381862381696
1.450000000000,0.376173783095
1.460000000000,0.370498953823
1.470000000000,0.364838300987
1.480000000000,0.359192222515
1.490000000000,0.353561107146
1.500000000000,0.347945334417
1.510000000000,0.342345274666
1.520000000000,0.336761289019
1.530000000000,0.331193729396
1.540000000000,0.325642938505
1.550000000000,0.320109249851
1.560000000000,0.314592987733
1.570000000000,0.309094467258
1.580000000000,0.303613994346
1.590000000000,0.298151865739
1.600000000000,0.292708369017
1.610000000000,0.287283782612
1.620000000000,0.281878375825
1.630000000000,0.276492408841
1.640000000000,0.271126132758
1.650000000000,0.265779789601
1.660000000000,0.260453612351
1.670000000000,0.255147824974
1.680000000000,0.249862642445
1.690000000000,0.244598270782
1.700000000000,0.239354907076
1.710000000000,0.234132739530
1.720000000000,0.228931947489
1.730000000000,0.223752701485
1.740000000000,0.218595163273
1.750000000000,0.213459485875
1.760000000000,0.208345813623
1.770000000000,0.203254282205
1.780000000000,0.198185018714
1.790000000000,0.193138141696
1.800000000000,0.188113761202
1.810000000000,0.183111978842
1.820000000000,0.178132887838
1.830000000000,0.173176573082
1.840000000000,0.168243111194
1.850000000000,0.163332570582
1.860000000000,0.158445011504
1.870000000000,0.153580486134
1.880000000000,0.148739038621
1.890000000000,0.143920705163
1.900000000000,0.139125514071
1.910000000000,0.134353485839
1.920000000000,0.129604633221
1.930000000000,0.124878961296
1.940000000000,0.120176467551
1.950000000000,0.115497141952
1.960000000000,0.110840967024
1.970000000000,0.106207917932
1.980000000000,0.101597962558
