nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,-2.125036258e-15,-1.441970331e-09,-5.856131725e-09,-1.529372935e-08,-3.239252966e-08,-6.043183538e-08,-1.033761532e-07,-1.659069480e-07,-2.534419704e-07,-3.721419933e-07,-5.289041982e-07,-7.313433289e-07,-9.877589747e-07,-1.307090894e-06,-1.698862379e-06,-2.173110440e-06,-2.740306871e-06,-3.411267305e-06,-4.197051848e-06,-5.108857006e-06,-6.157900246e-06,-7.355297596e-06,-8.711938952e-06,-1.023835574e-05,-1.194458996e-05,-1.384006078e-05,-1.593343063e-05,-1.823247622e-05,-2.074395918e-05,-2.347350482e-05,-2.642548430e-05,-2.960290607e-05,-3.300731488e-05,-3.663870088e-05,-4.049541878e-05,-4.457412134e-05,-4.886970157e-05,-5.337525327e-05,-5.808204037e-05,-6.297948619e-05,-6.805517300e-05,-7.329486176e-05,-7.868252194e-05,-8.420038255e-05,-8.982899314e-05,-9.554730304e-05,-1.013327551e-04,-1.071613913e-04,-1.130079743e-04,-1.188461198e-04,-1.246484413e-04,-1.303867039e-04,-1.360319913e-04,-1.415548772e-04,-1.469256048e-04,-1.521142728e-04,-1.570910261e-04,-1.618262466e-04,-1.662907479e-04,-1.704559700e-04,-1.742941690e-04,-1.777786092e-04,-1.808837437e-04,-1.835853962e-04,-1.858609300e-04,-1.876894101e-04,-1.890517566e-04,-1.899308844e-04,-1.903118329e-04,-1.901818812e-04,-1.895306493e-04,-1.883501849e-04,-1.866350341e-04,-1.843822968e-04,-1.815916641e-04,-1.782654408e-04,-1.744085490e-04,-1.700285167e-04,-1.651354476e-04,-1.597419767e-04,-1.538632064e-04,-1.475166305e-04,-1.407220397e-04,-1.335014150e-04,-1.258788068e-04,-1.178802006e-04,-1.095333715e-04,-1.008677286e-04,-9.191414941e-05,-8.270480522e-05,-7.327298125e-05,-6.365288950e-05,-5.387947825e-05,-4.398823782e-05,-3.401500511e-05,-2.399576783e-05,-1.396646957e-05,-3.962817250e-06,nan
nan,1.441964118e-09,-7.438494265e-15,-6.295690816e-09,-2.061087670e-08,-4.694382096e-08,-9.019713779e-08,-1.562335440e-07,-2.519153161e-07,-3.851257425e-07,-5.647737270e-07,-8.007791136e-07,-1.104041994e-06,-1.486391510e-06,-1.960520378e-06,-2.539899737e-06,-3.238679913e-06,-4.071575230e-06,-5.053734860e-06,-6.200601461e-06,-7.527757940e-06,-9.050764433e-06,-1.078498861e-05,-1.274542661e-05,-1.494652384e-05,-1.740198890e-05,-2.012460935e-05,-2.312606759e-05,-2.641676163e-05,-3.000562847e-05,-3.389997695e-05,-3.810532822e-05,-4.262526705e-05,-4.746130606e-05,-5.261276343e-05,-5.807665644e-05,-6.384761189e-05,-6.991779288e-05,-7.627684825e-05,-8.291187733e-05,-8.980741906e-05,-9.694546021e-05,-1.043054641e-04,-1.118644247e-04,-1.195969368e-04,-1.274752914e-04,-1.354695908e-04,-1.435478816e-04,-1.516763113e-04,-1.598192979e-04,-1.679397210e-04,-1.759991263e-04,-1.839579445e-04,-1.917757251e-04,-1.994113769e-04,-2.068234226e-04,-2.139702573e-04,-2.208104142e-04,-2.273028323e-04,-2.334071261e-04,-2.390838546e-04,-2.442947874e-04,-2.490031653e-04,-2.531739550e-04,-2.567740934e-04,-2.597727230e-04,-2.621414131e-04,-2.638543672e-04,-2.648886152e-04,-2.652241863e-04,-2.648442656e-04,-2.637353291e-04,-2.618872578e-04,-2.592934303e-04,-2.559507938e-04,-2.518599096e-04,-2.470249779e-04,-2.414538376e-04,-2.351579419e-04,-2.281523130e-04,-2.204554704e-04,-2.120893407e-04,-2.030791414e-04,-1.934532486e-04,-1.832430402e-04,-1.724827246e-04,-1.612091487e-04,-1.494615930e-04,-1.372815496e-04,-1.247124900e-04,-1.117996196e-04,-9.858962473e-05,-8.513041124e-05,-7.147083785e-05,-5.766044576e-05,-4.374918639e-05,-2.978714935e-05,-1.582429210e-05,-1.910173518e-06,nan
nan,5.856148729e-09,6.295694202e-09,4.250072516e-15,-1.735663884e-08,-5.117190786e-08,-1.080035390e-07,-1.956368968e-07,-3.231311660e-07,-5.008436400e-07,-7.404304691e-07,-1.054825867e-06,-1.458197265e-06,-1.965878320e-06,-2.594280067e-06,-3.360780362e-06,-4.283593574e-06,-5.381620881e-06,-6.674282989e-06,-8.181337519e-06,-9.922681403e-06,-1.191814225e-05,-1.418725889e-05,-1.674905498e-05,-1.962180601e-05,-2.282280561e-05,-2.636812861e-05,-3.027239881e-05,-3.454855984e-05,-3.920765186e-05,-4.425860111e-05,-4.970801768e-05,-5.556000932e-05,-6.181601140e-05,-6.847463279e-05,-7.553152578e-05,-8.297927319e-05,-9.080730197e-05,-9.900181993e-05,-1.075457776e-04,-1.164188569e-04,-1.255974875e-04,-1.350548885e-04,-1.447611393e-04,-1.546832771e-04,-1.647854208e-04,-1.750289228e-04,-1.853725435e-04,-1.957726530e-04,-2.061834541e-04,-2.165572266e-04,-2.268445944e-04,-2.369948049e-04,-2.469560311e-04,-2.566756804e-04,-2.661007220e-04,-2.751780169e-04,-2.838546572e-04,-2.920783107e-04,-2.997975628e-04,-3.069622611e-04,-3.135238524e-04,-3.194357161e-04,-3.246534852e-04,-3.291353595e-04,-3.328423996e-04,-3.357388100e-04,-3.377921987e-04,-3.389738199e-04,-3.392587911e-04,-3.386262891e-04,-3.370597170e-04,-3.345468479e-04,-3.310799371e-04,-3.266558077e-04,-3.212759065e-04,-3.149463281e-04,-3.076778113e-04,-2.994857045e-04,-2.903899012e-04,-2.804147456e-04,-2.695889118e-04,-2.579452535e-04,-2.455206285e-04,-2.323556967e-04,-2.184946973e-04,-2.039852008e-04,-1.888778436e-04,-1.732260437e-04,-1.570856999e-04,-1.405148784e-04,-1.235734870e-04,-1.063229405e-04,-8.882581968e-05,-7.114552523e-05,-5.334593019e-05,-3.549103278e-05,-1.764461184e-05,1.301125045e-07,nan
nan,1.529372935e-08,2.061089051e-08,1.735663744e-08,-1.061650767e-15,-3.829499754e-08,-1.057729626e-07,-2.121659795e-07,-3.687463807e-07,-5.883527470e-07,-8.853883723e-07,-1.275791913e-06,-1.776980554e-06,-2.407765773e-06,-3.188242735e-06,-4.139653735e-06,-5.284227425e-06,-6.644995522e-06,-8.245587669e-06,-1.011000866e-05,-1.226239695e-05,-1.472677105e-05,-1.752676267e-05,-2.068534062e-05,-2.422453035e-05,-2.816512836e-05,-3.252641737e-05,-3.732588437e-05,-4.257894367e-05,-4.829866993e-05,-5.449554154e-05,-6.117720062e-05,-6.834822745e-05,-7.600993654e-05,-8.416019656e-05,-9.279327004e-05,-1.018996840e-04,-1.114661279e-04,-1.214753783e-04,-1.319062584e-04,-1.427336281e-04,-1.539284066e-04,-1.654576267e-04,-1.772845254e-04,-1.893686660e-04,-2.016660903e-04,-2.141295075e-04,-2.267085101e-04,-2.393498192e-04,-2.519975599e-04,-2.645935603e-04,-2.770776758e-04,-2.893881335e-04,-3.014618972e-04,-3.132350475e-04,-3.246431748e-04,-3.356217852e-04,-3.461067117e-04,-3.560345303e-04,-3.653429773e-04,-3.739713648e-04,-3.818609904e-04,-3.889555395e-04,-3.952014739e-04,-4.005484086e-04,-4.049494700e-04,-4.083616319e-04,-4.107460328e-04,-4.120682633e-04,-4.122986308e-04,-4.114123899e-04,-4.093899450e-04,-4.062170189e-04,-4.018847873e-04,-3.963899768e-04,-3.897349310e-04,-3.819276347e-04,-3.729817071e-04,-3.629163547e-04,-3.517562900e-04,-3.395316145e-04,-3.262776673e-04,-3.120348402e-04,-2.968483610e-04,-2.807680473e-04,-2.638480308e-04,-2.461464565e-04,-2.277251567e-04,-2.086493048e-04,-1.889870486e-04,-1.688091284e-04,-1.481884806e-04,-1.271998309e-04,-1.059192796e-04,-8.442388180e-05,-6.279122528e-05,-4.109900960e-05,-1.942462855e-05,2.155241053e-06,nan
nan,3.239251690e-08,4.694381672e-08,5.117190468e-08,3.829500220e-08,4.246603069e-15,-7.367625149e-08,-1.944364944e-07,-3.757821087e-07,-6.330405587e-07,-9.833608867e-07,-1.445676515e-06,-2.040636074e-06,-2.790502195e-06,-3.719018881e-06,-4.851249986e-06,-6.213388675e-06,-7.832539883e-06,-9.736479555e-06,-1.195339104e-05,-1.451158193e-05,-1.743918529e-05,-2.076384600e-05,-2.451239842e-05,-2.871053606e-05,-3.338247786e-05,-3.855063498e-05,-4.423528134e-05,-5.045422941e-05,-5.722252025e-05,-6.455212286e-05,-7.245165532e-05,-8.092612323e-05,-8.997668359e-05,-9.960043314e-05,-1.097902277e-04,-1.205345308e-04,-1.318172964e-04,-1.436178874e-04,-1.559110274e-04,-1.686667953e-04,-1.818506522e-04,-1.954235121e-04,-2.093418490e-04,-2.235578425e-04,-2.380195626e-04,-2.526711911e-04,-2.674532779e-04,-2.823030341e-04,-2.971546543e-04,-3.119396706e-04,-3.265873357e-04,-3.410250270e-04,-3.551786776e-04,-3.689732218e-04,-3.823330592e-04,-3.951825290e-04,-4.074463940e-04,-4.190503277e-04,-4.299214051e-04,-4.399885877e-04,-4.491832040e-04,-4.574394201e-04,-4.646946952e-04,-4.708902201e-04,-4.759713356e-04,-4.798879266e-04,-4.825947900e-04,-4.840519702e-04,-4.842250660e-04,-4.830854992e-04,-4.806107496e-04,-4.767845474e-04,-4.715970304e-04,-4.650448557e-04,-4.571312714e-04,-4.478661456e-04,-4.372659527e-04,-4.253537156e-04,-4.121589083e-04,-3.977173142e-04,-3.820708472e-04,-3.652673311e-04,-3.473602433e-04,-3.284084238e-04,-3.084757496e-04,-2.876307789e-04,-2.659463689e-04,-2.434992662e-04,-2.203696764e-04,-1.966408149e-04,-1.723984405e-04,-1.477303783e-04,-1.227260323e-04,-9.747589307e-05,-7.207104257e-05,-4.660266067e-05,-2.116153575e-05,4.162416524e-06,nan
nan,6.043183539e-08,9.019711442e-08,1.080035305e-07,1.057729637e-07,7.367625405e-08,-4.780897900e-15,-1.289531051e-07,-3.289291524e-07,-6.177518205e-07,-1.015314464e-06,-1.543535264e-06,-2.226275440e-06,-3.089221323e-06,-4.159730678e-06,-5.466645635e-06,-7.040072830e-06,-8.911133638e-06,-1.111168679e-05,-1.367402559e-05,-1.663055398e-05,-2.001344252e-05,-2.385427151e-05,-2.818365964e-05,-3.303088806e-05,-3.842351820e-05,-4.438701198e-05,-5.094435383e-05,-5.811568502e-05,-6.591794541e-05,-7.436453575e-05,-8.346499788e-05,-9.322471859e-05,-1.036446609e-04,-1.147211261e-04,-1.264455484e-04,-1.388043240e-04,-1.517786823e-04,-1.653445915e-04,-1.794727117e-04,-1.941283860e-04,-2.092716801e-04,-2.248574618e-04,-2.408355283e-04,-2.571507758e-04,-2.737434140e-04,-2.905492210e-04,-3.074998416e-04,-3.245231214e-04,-3.415434818e-04,-3.584823248e-04,-3.752584726e-04,-3.917886354e-04,-4.079879014e-04,-4.237702508e-04,-4.390490870e-04,-4.537377796e-04,-4.677502187e-04,-4.810013738e-04,-4.934078530e-04,-5.048884597e-04,-5.153647415e-04,-5.247615262e-04,-5.330074438e-04,-5.400354266e-04,-5.457831860e-04,-5.501936620e-04,-5.532154415e-04,-5.548031421e-04,-5.549177590e-04,-5.535269714e-04,-5.506054069e-04,-5.461348629e-04,-5.401044793e-04,-5.325108668e-04,-5.233581854e-04,-5.126581743e-04,-5.004301332e-04,-4.867008554e-04,-4.715045110e-04,-4.548824848e-04,-4.368831662e-04,-4.175616972e-04,-3.969796755e-04,-3.752048184e-04,-3.523105895e-04,-3.283757899e-04,-3.034841181e-04,-2.777237001e-04,-2.511865961e-04,-2.239682844e-04,-1.961671276e-04,-1.678838253e-04,-1.392208562e-04,-1.102819139e-04,-8.117134035e-05,-5.199356111e-05,-2.285252571e-05,6.148843200e-06,nan
nan,1.033761829e-07,1.562335993e-07,1.956368990e-07,2.121659742e-07,1.944364880e-07,1.289531029e-07,0.000000000e+00,-2.104292892e-07,-5.226617268e-07,-9.593334414e-07,-1.545336994e-06,-2.307727145e-06,-3.275586335e-06,-4.479850207e-06,-5.953095446e-06,-7.729291467e-06,-9.843518318e-06,-1.233165391e-05,-1.523003283e-05,-1.857508210e-05,-2.240293406e-05,-2.674902480e-05,-3.164767820e-05,-3.713168246e-05,-4.323186240e-05,-4.997665327e-05,-5.739167759e-05,-6.549933371e-05,-7.431839860e-05,-8.386364611e-05,-9.414549220e-05,-1.051696634e-04,-1.169368978e-04,-1.294426798e-04,-1.426770109e-04,-1.566242232e-04,-1.712628335e-04,-1.865654443e-04,-2.024986901e-04,-2.190232339e-04,-2.360938111e-04,-2.536593242e-04,-2.716629879e-04,-2.900425221e-04,-3.087303964e-04,-3.276541174e-04,-3.467365679e-04,-3.658963843e-04,-3.850483783e-04,-4.041039966e-04,-4.229718151e-04,-4.415580644e-04,-4.597671837e-04,-4.775024003e-04,-4.946663236e-04,-5.111615596e-04,-5.268913322e-04,-5.417601113e-04,-5.556742419e-04,-5.685425684e-04,-5.802770504e-04,-5.907933667e-04,-6.000114967e-04,-6.078562848e-04,-6.142579725e-04,-6.191527037e-04,-6.224829904e-04,-6.241981445e-04,-6.242546637e-04,-6.226165755e-04,-6.192557306e-04,-6.141520491e-04,-6.072937132e-04,-5.986773086e-04,-5.883079098e-04,-5.761991114e-04,-5.623730054e-04,-5.468601018e-04,-5.296991969e-04,-5.109371877e-04,-4.906288341e-04,-4.688364731e-04,-4.456296830e-04,-4.210849052e-04,-3.952850213e-04,-3.683188930e-04,-3.402808656e-04,-3.112702393e-04,-2.813907131e-04,-2.507498040e-04,-2.194582468e-04,-1.876293781e-04,-1.553785085e-04,-1.228222893e-04,-9.007807502e-05,-5.726328907e-05,-2.449479495e-05,8.111722222e-06,nan
nan,1.659069183e-07,2.519152566e-07,3.231311766e-07,3.687463765e-07,3.757821215e-07,3.289291583e-07,2.104292868e-07,-2.657596365e-15,-3.251960244e-07,-7.905359813e-07,-1.423876154e-06,-2.255445674e-06,-3.317695154e-06,-4.645102033e-06,-6.273933736e-06,-8.241971092e-06,-1.058819501e-05,-1.335243858e-05,-1.657500935e-05,-2.029628371e-05,-2.455628000e-05,-2.939421136e-05,-3.484802733e-05,-4.095394386e-05,-4.774597086e-05,-5.525544059e-05,-6.351054108e-05,-7.253586113e-05,-8.235195092e-05,-9.297490359e-05,-1.044159618e-04,-1.166811535e-04,-1.297709638e-04,-1.436800419e-04,-1.583969515e-04,-1.739039655e-04,-1.901769085e-04,-2.071850478e-04,-2.248910395e-04,-2.432509244e-04,-2.622141817e-04,-2.817238363e-04,-3.017166207e-04,-3.221231934e-04,-3.428684101e-04,-3.638716474e-04,-3.850471772e-04,-4.063045896e-04,-4.275492613e-04,-4.486828653e-04,-4.696039214e-04,-4.902083795e-04,-5.103902342e-04,-5.300421667e-04,-5.490562049e-04,-5.673244045e-04,-5.847395370e-04,-6.011957850e-04,-6.165894401e-04,-6.308195935e-04,-6.437888181e-04,-6.554038352e-04,-6.655761599e-04,-6.742227228e-04,-6.812664602e-04,-6.866368695e-04,-6.902705277e-04,-6.921115633e-04,-6.921120850e-04,-6.902325594e-04,-6.864421335e-04,-6.807189071e-04,-6.730501426e-04,-6.634324187e-04,-6.518717243e-04,-6.383834903e-04,-6.229925611e-04,-6.057331063e-04,-5.866484709e-04,-5.657909684e-04,-5.432216157e-04,-5.190098132e-04,-4.932329727e-04,-4.659760952e-04,-4.373313018e-04,-4.073973220e-04,-3.762789424e-04,-3.440864202e-04,-3.109348656e-04,-2.769435980e-04,-2.422354801e-04,-2.069362348e-04,-1.711737498e-04,-1.350773752e-04,-9.877721758e-05,-6.240343727e-05,-2.608555176e-05,1.004824876e-05,nan
nan,2.534420044e-07,3.851257765e-07,5.008435975e-07,5.883527619e-07,6.330405374e-07,6.177518173e-07,5.226617167e-07,3.251960304e-07,5.273559367e-16,-4.810427908e-07,-1.148741803e-06,-2.036480900e-06,-3.180051004e-06,-4.617434959e-06,-6.388546569e-06,-8.534926894e-06,-1.109939955e-05,-1.412568917e-05,-1.765800682e-05,-2.174060578e-05,-2.641731361e-05,-3.173104334e-05,-3.772329014e-05,-4.443361923e-05,-5.189914816e-05,-6.015403152e-05,-6.922895136e-05,-7.915062055e-05,-8.994130333e-05,-1.016183584e-04,-1.141938104e-04,-1.276739546e-04,-1.420589964e-04,-1.573427369e-04,-1.735122999e-04,-1.905479096e-04,-2.084227208e-04,-2.271027045e-04,-2.465465880e-04,-2.667058558e-04,-2.875248109e-04,-3.089406929e-04,-3.308838604e-04,-3.532780320e-04,-3.760405845e-04,-3.990829110e-04,-4.223108326e-04,-4.456250641e-04,-4.689217276e-04,-4.920929134e-04,-5.150272844e-04,-5.376107149e-04,-5.597269669e-04,-5.812583915e-04,-6.020866550e-04,-6.220934827e-04,-6.411614139e-04,-6.591745646e-04,-6.760193889e-04,-6.915854366e-04,-7.057660999e-04,-7.184593409e-04,-7.295683999e-04,-7.390024730e-04,-7.466773580e-04,-7.525160620e-04,-7.564493650e-04,-7.584163383e-04,-7.583648101e-04,-7.562517767e-04,-7.520437566e-04,-7.457170828e-04,-7.372581334e-04,-7.266634971e-04,-7.139400727e-04,-6.991051034e-04,-6.821861427e-04,-6.632209553e-04,-6.422573519e-04,-6.193529596e-04,-5.945749306e-04,-5.679995895e-04,-5.397120245e-04,-5.098056227e-04,-4.783815559e-04,-4.455482179e-04,-4.114206203e-04,-3.761197484e-04,-3.397718845e-04,-3.025079018e-04,-2.644625341e-04,-2.257736278e-04,-1.865813797e-04,-1.470275672e-04,-1.072547757e-04,-6.740562857e-05,-2.762202468e-05,1.195561124e-05,nan
